class,age,male,female
0,0 to 1,664.69,620.81
1,1 to 5,2546.85,2374.59
10,10 to 15,3153.52,2905.36
15,15 to 20,3056.13,3049.51
20,20 to 25,2963.14,2947.97
25,25 to 30,3059.19,2796.75
30,30 to 35,2817.37,2363.7
35,35 to 40,2447.96,2123.9
40,40 to 45,2105.32,1818.84
45,45 to 50,1836.96,1602.95
5,5 to 10,3038.98,2799.43
50,50 to 55,1517.64,1327.26
55,55 to 60,1275.32,903.12
60,60 to 65,794.03,668.04
65,65 to 70,527.69,438.94
70,70 to 75,306.85,301.2
75,75 to 80,249.28,218.57
80,80 and over,186.05,204.87
