class,age,male,female
0,0 to 1,3760.93,3476.94
1,1 to 5,14410.49,13299.25
10,10 to 15,17773.6,16286.61
15,15 to 20,17771.76,16159.49
20,20 to 25,16102.12,16025.82
25,25 to 30,16932.6,15560.14
30,30 to 35,14563.77,13756.64
35,35 to 40,14428.11,13425.14
40,40 to 45,11782.46,11244.24
45,45 to 50,10752.87,9933.89
5,5 to 10,17951.95,16460.24
50,50 to 55,8362.81,7879.55
55,55 to 60,7029.29,5829.88
60,60 to 65,4573.08,4509.19
65,65 to 70,3365.95,3555.49
70,70 to 75,2106.61,2365.69
75,75 to 80,1512.01,1584.98
80,80 and over,1266.47,1526.31
