class,age,male,female
0,0 to 1,463.94,431.83
1,1 to 5,1777.66,1651.76
10,10 to 15,2485.07,2318
15,15 to 20,2527.29,2350.84
20,20 to 25,2363.87,2339.98
25,25 to 30,2510.18,2464.55
30,30 to 35,2318.73,2207.18
35,35 to 40,2265.78,2076.04
40,40 to 45,1851.25,1681.07
45,45 to 50,1656.6,1478.51
5,5 to 10,2309.17,2139.63
50,50 to 55,1307.73,1236.4
55,55 to 60,1070.95,952.56
60,60 to 65,774.35,814.58
65,65 to 70,601.71,633.15
70,70 to 75,378.98,423.56
75,75 to 80,234.63,242.81
80,80 and over,185.62,226.52
