class,age,male,female
0,0 to 1,3163.76,2940.74
1,1 to 5,12122.39,11248.33
10,10 to 15,14110.59,13178.42
15,15 to 20,12733.27,11615.88
20,20 to 25,11877.69,11931.69
25,25 to 30,12308.39,11721.75
30,30 to 35,11101.69,10353.56
35,35 to 40,10217.71,9449.03
40,40 to 45,8464.37,7859.11
45,45 to 50,7415.31,6970.94
5,5 to 10,14576.74,13543.25
50,50 to 55,6334.09,5965.23
55,55 to 60,5020.39,4252.34
60,60 to 65,3890.6,3772.25
65,65 to 70,2758.95,2641.2
70,70 to 75,1825.56,1966.22
75,75 to 80,1196.66,1189.73
80,80 and over,1137.56,1407.04
