class,age,male,female
0,0 to 1,903,842.93
1,1 to 5,3459.99,3224.19
10,10 to 15,4221.78,3900.44
15,15 to 20,4083.01,4068.9
20,20 to 25,3930.67,3912.51
25,25 to 30,4042.98,3705.57
30,30 to 35,3703.49,3127.06
35,35 to 40,3232,2812.7
40,40 to 45,2764.74,2399.49
45,45 to 50,2409.63,2111.73
5,5 to 10,4098.42,3781.08
50,50 to 55,1981.56,1741.43
55,55 to 60,1654.74,1190.35
60,60 to 65,1038.52,883.41
65,65 to 70,690.47,584.4
70,70 to 75,404.66,401.49
75,75 to 80,323.18,289.17
80,80 and over,244.78,274.08
