class,age,male,female
0,0 to 1,935.75,865.02
1,1 to 5,3585.46,3308.68
10,10 to 15,4844.63,4431.62
15,15 to 20,4935.75,4765.69
20,20 to 25,4932.05,5049.79
25,25 to 30,5271.18,5120.3
30,30 to 35,5040.34,4666.2
35,35 to 40,4935.42,4550.12
40,40 to 45,4190.38,3833.6
45,45 to 50,4000.46,3490.26
5,5 to 10,4537.53,4201.69
50,50 to 55,3102.93,2795.61
55,55 to 60,2527.27,2183.37
60,60 to 65,1841.52,1740.26
65,65 to 70,1364.58,1239.67
70,70 to 75,844.53,778.67
75,75 to 80,542.58,453.1
80,80 and over,417.28,426.96
