class,age,male,female
0,0 to 1,3766.27,3487.87
1,1 to 5,14430.99,13341.1
10,10 to 15,18712.59,17007.64
15,15 to 20,18470.69,17712.21
20,20 to 25,18054.97,18543.53
25,25 to 30,19190.67,18094.64
30,30 to 35,17630.33,15872.97
35,35 to 40,16117.63,14277.19
40,40 to 45,13385.32,12498.92
45,45 to 50,12364.23,11130.85
5,5 to 10,18280.93,16942.27
50,50 to 55,10159.56,8986.29
55,55 to 60,8150.15,6741.69
60,60 to 65,5954.62,5402.51
65,65 to 70,3722.8,3645.14
70,70 to 75,2492.42,2400.04
75,75 to 80,1578.67,1481.81
80,80 and over,1254.39,1398.97
