class,age,male,female
0,0 to 1,2058.8,1920.32
1,1 to 5,7888.58,7345.22
10,10 to 15,8119.67,7217.88
15,15 to 20,7243.52,6273.65
20,20 to 25,6927.06,6879.95
25,25 to 30,6879.54,6350.41
30,30 to 35,6164.17,5518.95
35,35 to 40,5453,4958.47
40,40 to 45,4494.37,4186.7
45,45 to 50,3840.51,3639.38
5,5 to 10,9014.45,8378.08
50,50 to 55,3241.41,3055.89
55,55 to 60,2578.78,2225.8
60,60 to 65,1831.22,1807.02
65,65 to 70,1246.07,1365.86
70,70 to 75,814.6,1057.92
75,75 to 80,544.94,677.21
80,80 and over,514.95,732.45
