Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2026_BoTC_50128_20,SE(RB)/20-21/Pt-III/24,Package No.204_20,"Recovery and Reconstruction of Owabari Jaoliabari Road under NDRF(PDNA-2022) for the year 2025-26 of Kokrajhar District, Assam (Road Works and Embankment Protection works).",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,09-Jan-2026 06:00 PM,NA ,180.0,No ,No,Online,30-Jan-2026 01:30 PM,Bodoland Territorial Council||PWD-BTC,Kokrajhar district,783376.0,2.0,"75,00,000",JAYANTA BASUMATARY,"7,499,000",Accepted-AOC,05-Mar-2026,Bodoland Territorial Council||PWD-BTC,True,"{'Flood': 0, 'Embankment': 1, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'reconstruction': 1}
2026_SCD_51146_1,Tender/NIT/Pt-I/2025-26/8011,"Mitigation of Flash Flood by Reducing Sediment and Water Yield at Salbari, Bhawanipur in Sunsali Hill Watershed through Ecological Management Practices (EMPs) under SDMF during 2024-25.","Mitigation of Flash Flood by Reducing Sediment and Water Yield at Salbari, Bhawanipur in Sunsali Hill Watershed through Ecological Management Practices (EMPs) under SDMF during 2024-25.",Works,Open Tender,Works,Civil Works,No,No,NA ,13-Feb-2026 06:00 PM,18-Feb-2026 02:00 PM ,180.0,No ,No,Online,26-Feb-2026 03:00 PM,Soil Conservation Department||Director - SCD,"Sunsali Hills, Kamrup (Metro)",781020.0,2.0,"3,87,52,500",ABDUL HASIM,"38,721,518",Accepted-AOC,13-Mar-2026,Soil Conservation Department||Director - SCD,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,False,Others,
2025_DoWR_49557_1,BISWANATH/2025-26/ PDNA/SUPPLY/I,Restoration of damage embankment at different reaches during the flood of 2022. (Procurement of supply materials). Package 1,Restoration of damage embankment at different reaches during the flood of 2022. (Procurement of supply materials). Package 1,Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,22-Dec-2025 09:00 AM,NA ,180.0,No ,No,Online,05-Jan-2026 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,BISWANATH,784176.0,2.0,"73,35,290",SMILE NONWOVENS PVT. LTD.,"7,330,253.64",Accepted-AOC,26-Mar-2026,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'restoration': 2}
2025_DoWR_49555_1,WEST KARBI ANGLONG/2025-26/PDNA/SUPPLY/I,Restoration of damaged embankment during the 2022 flood (Procurement or Supply of Materials) in West Karbi Anglong District.,Restoration of damaged embankment during the 2022 flood (Procurement or Supply of Materials) in West Karbi Anglong District.,Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,22-Dec-2025 09:00 AM,NA ,180.0,No ,No,Online,05-Jan-2026 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,WEST KARBI ANGLONG,782485.0,2.0,"2,22,18,489",SMILE NONWOVENS PVT. LTD.,"22,211,383.04",Accepted-AOC,10-Mar-2026,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'restoration': 2}
2025_SCD_49657_1,Tender/NIT/Pt-I/2025-26/5725,Construction of Embankment at Kalanadi River Adjacent Xxoxan Ghat Dimakuchi under RIDF-XXXI,Construction of Embankment at Kalanadi River Adjacent Xxoxan Ghat Dimakuchi under RIDF-XXXI,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,26-Dec-2025 10:00 AM,07-Jan-2026 12:00 PM ,180.0,No ,No,Online,19-Jan-2026 02:00 PM,Soil Conservation Department||Director - SCD,Udalguri S. C. Division,784509.0,2.0,"34,81,120",Arijit Roy,"3,063,378",Accepted-AOC,13-Mar-2026,Soil Conservation Department||Director - SCD,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,False,True,Others,
2025_PWD_46196_29,CE/DEV/TB/122/2025-26/06 Dated. 04-08-2025,BTR_SOPD_G_25_26_32 Construction of (1) RCC Box Cell Culvert (3 cell 3.0 x 3.0m) at Dolongghat to Doloipara Road (2) RCC Box Cell Culvert (3 cell 3.0 x 3.0m) at Dolongghat to Bezbhagawati (Jengerajhar) (3) RCC Box Cell Culvert (5 cell 3.0 x 3.0m) at,BTR_SOPD_G_25_26_32 Construction of (1) RCC Box Cell Culvert (3 cell 3.0 x 3.0m) at Dolongghat to Doloipara Road (2) RCC Box Cell Culvert (3 cell 3.0 x 3.0m) at Dolongghat to Bezbhagawati (Jengerajhar) (3) RCC Box Cell Culvert (5 cell 3.0 x 3.0m) at,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,07-Aug-2025 03:00 PM,11-Aug-2025 12:00 PM ,180.0,No ,No,Online,14-Aug-2025 02:30 PM,Public Works Roads Department,Tangla,784521.0,2.0,"1,35,00,000",Pabitra Boro,"13,500,000",Accepted-AOC,30-Mar-2026,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 6, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,False,True,Others,
2025_DoWR_49160_1,SIVASAGAR/2025-26/SOPD-G/III,Anti-Ertosion measures to protect Garukhuti area of Dehing bund L/Bank from Joongaon to Laibeel.,Anti-Ertosion measures to protect Garukhuti area of Dehing bund L/Bank from Joongaon to Laibeel.,Works,Open Tender,Works,Civil Works,No,No,NA ,10-Dec-2025 06:00 PM,NA ,180.0,No ,No,Online,30-Dec-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Sivasagar,785640.0,2.0,"4,44,33,066",LILAJYOTI PHUKAN,"44,425,858.2",Accepted-AOC,12-Mar-2026,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,False,True,Others,
2025_DoWR_49005_1,DHAKUAKHANA/2025-26/SOPD-G/III,Protection of Abhoypur Lasongaon from the flood devastation of river Charikoria on its L/B.,Protection of Abhoypur Lasongaon from the flood devastation of river Charikoria on its L/B.,Works,Open Tender,Works,Civil Works,No,No,NA ,02-Dec-2025 06:55 PM,NA ,180.0,No ,No,Online,22-Dec-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,DHAKUAKHANA,787055.0,2.0,"49,34,851",PRADIP DOLEY,"4,934,813.52",Accepted-AOC,24-Mar-2026,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,False,False,Others,
2025_DoWR_47499_1,MAJULI/2025-26/RIDF/II,"Construction of new embankment at R/B of river Brahmaputra from Pohumara to charigharia Tiniali, Package 2.","Construction of new embankment at R/B of river Brahmaputra from Pohumara to charigharia Tiniali, Package 2.",Works,Open Tender,Works,Civil Works,No,No,NA ,13-Sep-2025 06:55 PM,NA ,180.0,No ,No,Online,07-Oct-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,MAJULI,785110.0,2.0,"3,80,97,824",Pradip Kumar Agarwalla,"38,089,128",Accepted-AOC,17-Mar-2026,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,RIDF,False,True,Immediate Measures,{'package': 2}
2026_BoTC_50028_31,SE(R/B)/20-21/Pt-III/15,Package No.202_31,Recovery and Restoration of RCC Slab Culvert on Andherighat Harisinga Road at 2nd KM near Barnadijhar under NDRF(PDNA-2022) in Udalguri District for the year 2025-26,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,07-Jan-2026 06:00 PM,NA ,180.0,No ,No,Online,27-Jan-2026 01:30 PM,Bodoland Territorial Council||PWD-BTC,Udalguri dist,784509.0,2.0,"32,66,721",BHABA DEV MAHANTA,"3,266,700",Accepted-AOC,16-Mar-2026,Bodoland Territorial Council||PWD-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'restoration': 1}
