Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2025_PWD_45491_20,CE/Commn/16/2025-26/2,Tinsukia/ SOPD/4,Construction of (i) R.S.S office Road Connecting (Womens College) (ii) Sasanpara Road (iii) Mahakali Nala Kinar Gaon Road including RCC Box Culvert under SOPD-G for the year 2025-26,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,10-Jul-2025 06:55 PM,18-Jul-2025 04:00 PM ,180.0,No ,No,Online,30-Jul-2025 02:30 PM,Public Works Roads Department,Tinsukia,786125.0,2.0,"1,55,51,000",M/S S.C ENTERPRISE,"15,549,804",Accepted-AOC,10-Jun-2026,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,False,True,Others,
2025_DoWR_49789_1,SRIBHUMI/2025-26/PDNA/WORK/II,Restoration of flood damaged embankment at different reaches on the L/B of river Borak.,Restoration of flood damaged embankment at different reaches on the L/B of river Borak.,Works,Open Tender,Works,Civil Works,No,No,NA ,31-Dec-2025 02:00 PM,NA ,180.0,No ,No,Online,13-Jan-2026 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,SRIBHUMI,781034.0,2.0,"2,18,97,782",MOINUL HOQUE,"21,893,909.99",Accepted-AOC,02-Jun-2026,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'restoration': 2}
2025_DoWR_47294_1,KAMRUP METRO/2025-26/FFM/XI,Procurement of flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2025-26 (BTAD W.R Zone) Ph-II.,Procurement of flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2025-26 (BTAD W.R Zone) Ph-II.,Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,04-Sep-2025 06:55 PM,NA ,180.0,No ,No,Online,24-Sep-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,KAMRUP METRO,781008.0,2.0,"1,12,58,900",Maniraj Brahma,"10,133,100",Accepted-AOC,26-Jun-2026,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,False,Others,
2025_DoWR_49385_1,SRIBHUMI/2025-26/SOPD-G/I,Anti-erosion measures to protect Patharkandi Town and Tapadarpara from the erosion of river Longai on its right bank.,Anti-erosion measures to protect Patharkandi Town and Tapadarpara from the erosion of river Longai on its right bank.,Works,Open Tender,Works,Civil Works,No,No,NA ,15-Dec-2025 06:55 PM,NA ,180.0,No ,No,Online,31-Dec-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,SRIBHUMI,788710.0,2.0,"7,92,07,368",MOINUL HOQUE,"79,171,776",Accepted-AOC,17-Jun-2026,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 4, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,True,False,Others,
2026_DoWR_50475_1,DHAKUAKHANA/2025-26/ PDNA/WORK/I,Restoration of damage embankment from Mohemari Gaon to Bantow Chamuah Pathar areas from the flood devastation of river Korha during 2022-23 on L/B embankment.,Restoration of damage embankment from Mohemari Gaon to Bantow Chamuah Pathar areas from the flood devastation of river Korha during 2022-23 on L/B embankment.,Works,Open Tender,Works,Civil Works,No,No,NA ,22-Jan-2026 09:00 AM,NA ,180.0,No ,No,Online,02-Feb-2026 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,DHAKUAKHANA,787053.0,2.0,"25,07,672",BHARAT BHASKAR GOGOI,"2,504,877.38",Accepted-AOC,11-Jun-2026,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 4, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'restoration': 2}
2025_PWD_47706_1,SE/CSRC/NIT and DNIT/6B/3133,Re-Construction of RCC Box Culvert No.4/1 on Kakotibari Batua Road under SOPD-G for the year 2025-26 (Mahmora LAC) Pkg. No. SE_CSRC_SOPD-G_ MAHMORA _25_26_01,Re-Construction of RCC Box Culvert No.4/1 on Kakotibari Batua Road under SOPD-G for the year 2025-26 (Mahmora LAC) Pkg. No. SE_CSRC_SOPD-G_ MAHMORA _25_26_01,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,26-Sep-2025 12:00 PM,07-Oct-2025 12:00 PM ,180.0,No ,No,Online,17-Oct-2025 01:00 PM,Public Works Roads Department,Mahmora,785691.0,2.0,"71,99,999",SRI DIPEN MOHAN,"7,199,999",Accepted-AOC,15-Jun-2026,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,False,True,Others,
2025_DoWR_49617_1,BARPETA/2025-25/PDNA/WORKS/II,Restoration of damaged of embankment in between ch. 40500 m to Ch. 43500 m of B/Dyke from Rowmari to Baghbar during flood of 2022.,Restoration of damaged of embankment in between ch. 40500 m to Ch. 43500 m of B/Dyke from Rowmari to Baghbar during flood of 2022.,Works,Open Tender,Works,Civil Works,No,No,NA ,24-Dec-2025 10:00 AM,NA ,180.0,No ,No,Online,06-Jan-2026 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,"2,13,41,888",DIPANKA KUMAR GOSWAMI,"21,338,334.88",Accepted-AOC,12-Jun-2026,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'restoration': 2}
2025_DoWR_49387_1,KAMRUP METRO/2025-26/FFM/XXVI,Procurement of flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2025-26 (BTAD W.R Zone) Ph IV.,Procurement of flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2025-26 (BTAD W.R Zone) Ph IV.,Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,16-Dec-2025 12:00 PM,NA ,180.0,No ,No,Online,31-Dec-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,KAMRUP METRO,781029.0,2.0,"84,44,175",MOON MOON ROY,"8,440,125",Accepted-AOC,26-Jun-2026,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,False,Others,
2025_PWD_47784_1,1105.0,Construction of road from Bagta to Satyanath Path embankment approach under SOPD (G) for the year 2025-26,NKTRD(R)/ SOPD(G)/ 2025-26/03,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,03-Oct-2025 11:00 AM,04-Oct-2025 12:00 PM ,180.0,No ,No,Online,15-Oct-2025 01:00 PM,Public Works Roads Department,Rangia LAC,781382.0,2.0,"11,31,102",BISWAJIT DAS,"1,131,102",Accepted-AOC,26-May-2026,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 1, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,False,True,Others,
2025_BoTC_45243_1,DPRD/BTC/15th FC/UT(VIII)/Udl-03/2025/10,"Const. of slab culvert at Mora nadi near Porja Samaj Cementary under Hatigarh VCDC under 15th Finance Commission Untied Grant, for the year 2023-24 during 2025-26.",DPRD/BTC/15th FC/UT(VIII)/Udl-03/2025/10,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,30-Jun-2025 10:30 AM,NA ,180.0,No ,No,Online,15-Jul-2025 03:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Udalguri,784509.0,2.0,"22,00,000",ANSUMA BORO,"2,199,858",Accepted-AOC,01-Aug-2025,Bodoland Territorial Council||Panchayat and Rural Development-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
