Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2025_DMEAP_46554_1,IN-ASDMA-507624-CW-RFB,Procurement of Civil Works for new multi-purpose flood shelters at one location in Sontipur District of Assam under Assam Integrated River Basin Management Project AIRBMP,Procurement of Civil Works for new multi-purpose flood shelters at one location in Sontipur District of Assam under Assam Integrated River Basin Management Project AIRBMP,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,18-Aug-2025 01:00 PM,30-Aug-2025 02:30 PM ,120.0,No ,No,Online,04-Oct-2025 01:45 PM,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,Works,781006.0,2.0,"8,37,50,725",Asem Jayenta Singh,"77,834,594",Accepted-AOC,08-Jan-2026,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,False,Preparedness Measures,{'shelters': 2}
2025_DoWR_47272_1,KAMRUP METRO/2025-26/FFM/VI,Procurement of flood fighting materials (Mega Bag) for Water Resources Department for the year 2025-26 (Zone-A),Procurement of flood fighting materials (Mega Bag) for Water Resources Department for the year 2025-26 (Zone-A),Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,04-Sep-2025 06:55 PM,NA ,180.0,No ,No,Online,24-Sep-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,KAMRUP METRO,781008.0,2.0,"2,89,20,000",Sonali Geotextiles Pvt. Ltd.,"26,028,000",Accepted-AOC,06-Jan-2026,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,False,Others,
2025_BoTC_48964_2,ACE/CHDI/10/2025/18 dated 01/12/2025,Construction of Guide Bund at Harharia FIS under PMKSY (HKKP) for the year 2021-2022,Construction of Guide Bund at Harharia FIS under PMKSY (HKKP) for the year 2021-2022,Works,Open Tender,Works,Civil Works,No,No,NA ,01-Dec-2025 05:00 PM,08-Dec-2025 02:00 PM ,180.0,No ,No,Online,24-Dec-2025 11:00 AM,Bodoland Territorial Council||Irrigation-BTC,BARAMA,781346.0,2.0,"85,57,624",KHANIN DAS,"8,556,465.05",Accepted-AOC,19-Jan-2026,Bodoland Territorial Council||Irrigation-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Others,
2025_BoTC_48964_7,ACE/CHDI/10/2025/18 dated 01/12/2025,"Construction of Head Works, Diversion Channel and Closing Bund, Approach Road and Sign Board at Muthra FIS under PMKSY (HKKP) for the year 2021-2022","Construction of Head Works, Diversion Channel and Closing Bund, Approach Road and Sign Board at Muthra FIS under PMKSY (HKKP) for the year 2021-2022",Works,Open Tender,Works,Civil Works,No,No,NA ,02-Dec-2025 04:00 PM,08-Dec-2025 02:00 PM ,180.0,No ,No,Online,24-Dec-2025 11:00 AM,Bodoland Territorial Council||Irrigation-BTC,Suklai,781366.0,2.0,"3,89,04,101",GANPATI ASSOCIATES,"38,902,963.82",Accepted-AOC,12-Jan-2026,Bodoland Territorial Council||Irrigation-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Others,
2025_DoWR_47311_1,KAMRUP METRO/2025-26/FFM/XIX,Procurement of flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2025-26 (For DARRANG).,Procurement of flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2025-26 (For DARRANG).,Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,05-Sep-2025 06:55 PM,NA ,180.0,No ,No,Online,25-Sep-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,KAMRUP METRO,781008.0,2.0,"1,68,88,350",Ashit Roy,"15,199,650",Accepted-AOC,06-Jan-2026,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,False,Others,
2025_DMEAP_46550_1,IN-ASDMA-507616-CW-RFB,Procurement of Civil Works for new multi-purpose flood shelters at 1 location in Majuli District of Assam under Assam Integrated River Basin Management Project AIRBMP,Procurement of Civil Works for new multi-purpose flood shelters at 1 location in Majuli District of Assam under Assam Integrated River Basin Management Project AIRBMP,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,18-Aug-2025 11:30 AM,30-Aug-2025 02:30 PM ,120.0,No ,No,Online,04-Oct-2025 01:00 PM,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,Works,781006.0,2.0,"8,38,84,199",Punjab Engineering CompanyPD,"93,795,488",Accepted-AOC,08-Jan-2026,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,False,Preparedness Measures,{'shelters': 2}
2025_BoTC_48964_5,ACE/CHDI/10/2025/18 dated 01/12/2025,"Construction of Afflux bund, cattle cart crossing and RCC box culvert Kathalguri Agriculture Bund FIS under PMKSY (HKKP) for the year 2021-2022","Construction of Afflux bund, cattle cart crossing and RCC box culvert Kathalguri Agriculture Bund FIS under PMKSY (HKKP) for the year 2021-2022",Works,Open Tender,Works,Civil Works,No,No,NA ,01-Dec-2025 05:00 PM,08-Dec-2025 02:00 PM ,180.0,No ,No,Online,24-Dec-2025 11:00 AM,Bodoland Territorial Council||Irrigation-BTC,BARAMA,781346.0,2.0,"62,76,074",Karan Boro,"6,276,019",Accepted-AOC,12-Jan-2026,Bodoland Territorial Council||Irrigation-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 4, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Others,
2025_BoTC_48964_4,ACE/CHDI/10/2025/18 dated 01/12/2025,"Construction of Head Works and regulators, Diversion channel, closing bund and Approach Road at Kathalguri Agriculture Bund FIS under PMKSY (HKKP) for the year 2021-2022","Construction of Head Works and regulators, Diversion channel, closing bund and Approach Road at Kathalguri Agriculture Bund FIS under PMKSY (HKKP) for the year 2021-2022",Works,Open Tender,Works,Civil Works,No,No,NA ,01-Dec-2025 05:00 PM,08-Dec-2025 02:00 PM ,180.0,No ,No,Online,24-Dec-2025 11:00 AM,Bodoland Territorial Council||Irrigation-BTC,BARAMA,781346.0,2.0,"2,89,97,829",PINNACLE INFRA,"28,996,809.01",Accepted-AOC,12-Jan-2026,Bodoland Territorial Council||Irrigation-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 4, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Others,
2025_PWBNH_47665_1,SE(B)/DBC/DEOC-TSK/25-26/442-A,"Construction of District Level Emergency Operation Centre DEOC Building in 6 vulnerable districts Kokrajhar, South Salamra, Darrang, Bongaigaon, Tinsukia and Dibrugarh in Tinsukia District.","Construction of District Level Emergency Operation Centre (DEOC) Building in 6 vulnerable districts (Kokrajhar, South-Salamra, Darrang, Bongaigaon, Tinsukia and Dibrugarh) in Tinsukia District.",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,23-Sep-2025 04:35 PM,25-Sep-2025 11:00 AM ,180.0,No ,No,Online,03-Oct-2025 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,TINSUKIA,786125.0,2.0,"31,34,895",PRABIR MANDAL,"2,821,406",Accepted-AOC,07-Jan-2026,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 2, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,False,Immediate Measures,{'emergency': 2}
2025_DoWR_48227_1,SONITPUR/2025-26/NDMF/I,"Flood Management by capacity Augmentation of Morabharali, Sonitpur District, Assam, Package 1.","Flood Management by capacity Augmentation of Morabharali, Sonitpur District, Assam, Package 1.",Works,Open Tender,Works,Civil Works,No,No,NA ,25-Oct-2025 06:55 PM,NA ,180.0,No ,No,Online,12-Nov-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Sonitpur,784001.0,2.0,"21,98,72,860",D KUMAR AND COMPANY,"219,862,098.24",Accepted-AOC,22-Jan-2026,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,False,Immediate Measures,{'package': 2}
