Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2025_DoWR_49792_1,SRIBHUMI/2025-26/PDNA/WORK/III,Restoration of flood damage of embankment along the left bank of river Longai at different reaches.,Restoration of flood damage of embankment along the left bank of river Longai at different reaches.,Works,Open Tender,Works,Civil Works,No,No,NA ,31-Dec-2025 02:00 PM,NA ,180.0,No ,No,Online,13-Jan-2026 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,SRIBHUMI,781034.0,2.0,"1,81,56,290",BIHUL UPADHYAY,"18,146,255.39",Accepted-AOC,26-May-2026,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'restoration': 2}
2026_GMC_50622_28,GER/CE/2525/2025/Part-I/ 9 Date_ 22 /01/2026,Package No. DSLT-Div-III/3,"Cleaning, Desilting and Maintenance of Drains (Package No. DSLT-Div-III/3) under Mitigation of Urban Flood in Guwahati City under Guwahati Municipal Corporation for the year 2026",Works,Open Tender,Lump-sum,Miscellaneous Works,No,No,NA ,04-Feb-2026 05:00 PM,05-Feb-2026 12:00 PM ,120.0,No ,No,Online,16-Feb-2026 02:30 PM,Guwahati Municipal Corporation,Guwahati,781006.0,2.0,"44,87,000",DIPAK SARMA AND PANKAJ DEKA JV,"3,240,960.1",Accepted-AOC,06-May-2026,Guwahati Municipal Corporation,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,False,Immediate Measures,"{'package': 2, 'g.r.': 1}"
2026_GMC_50622_14,GER/CE/2525/2025/Part-I/ 9 Date_ 22 /01/2026,Package No. DSLT-Div-I/14,"Cleaning, Desilting and Maintenance of Drains (Package No. DSLT-Div-I/14) under Mitigation of Urban Flood in Guwahati City under Guwahati Municipal Corporation for the year 2026",Works,Open Tender,Lump-sum,Miscellaneous Works,No,No,NA ,03-Feb-2026 06:50 PM,05-Feb-2026 12:00 PM ,120.0,No ,No,Online,16-Feb-2026 02:30 PM,Guwahati Municipal Corporation,Guwahati,781006.0,2.0,"28,56,000",MRIGANKA BHARALI,"2,002,056",Accepted-AOC,06-May-2026,Guwahati Municipal Corporation,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,False,Immediate Measures,"{'package': 2, 'g.r.': 1}"
2026_DoWR_50363_1,NORTH LAKHIMPUR/2025-26/ PDNA/WORK/III,"Restoration of flood damage for PDNA 2022 along Kakoi R/B embankment from Ch. 8,210m to Ch. 9,500m.","Restoration of flood damage for PDNA 2022 along Kakoi R/B embankment from Ch. 8,210m to Ch. 9,500m.",Works,Open Tender,Works,Civil Works,No,No,NA ,20-Jan-2026 09:00 AM,NA ,180.0,No ,No,Online,30-Jan-2026 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,North Lakhimpur,787001.0,2.0,"84,66,645",LALBABU MAHATO,"8,466,643.92",Accepted-AOC,19-May-2026,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'restoration': 2}
2025_DoWR_49383_1,N LAKHIMPUR/2025-26/SOPD G/IV,Construction of New embankment on R/b of Ranganadi from Railway line to NH-15 Bridge guide bund including construction of double shutter sluice gate.,Construction of New embankment on R/b of Ranganadi from Railway line to NH-15 Bridge guide bund including construction of double shutter sluice gate.,Works,Open Tender,Works,Civil Works,No,No,NA ,15-Dec-2025 06:55 PM,NA ,180.0,No ,No,Online,31-Dec-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,N LAKHIMPUR,787001.0,2.0,"3,97,06,788",LALBABU MAHATO,"39,706,785.6",Accepted-AOC,02-May-2026,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 2, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,False,True,Others,
2025_UDD_45665_1,SMB-263/15th FC(Untied)/566,Restoration of Dikhow Bund,Restoration of Dikhow Bund,Works,Open Tender,Works,Civil Works,No,No,NA ,16-Jul-2025 06:00 PM,21-Jul-2025 01:00 PM ,90.0,No ,No,Online,08-Aug-2025 01:00 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Simaluguri Municipal Board,"Simaluguri Town,ward no-01",785686.0,2.0,"21,06,000",BIKRAMJIT DUTTA,"2,000,700.02",Accepted-AOC,14-May-2026,Urban Development Department||Directorate of Municipality Administration - UDD||Simaluguri Municipal Board,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Repair and Restoration,{'restoration': 2}
2025_BoTC_45344_1,DPRD/BTC/15th FC/(IF)/Udl-04/2025/11,Const. of road with EF and SG and Nos. 2 slab culvert from Sembrabari village to Hatikuli village under interest fund of 15th FC for the year 2025-26.,DPRD/BTC/15th FC/(IF)/Udl-04/2025/11,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Jul-2025 10:30 AM,NA ,180.0,No ,No,Online,18-Jul-2025 02:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Udalguri,784509.0,2.0,"1,20,00,000",ALMA BASUMATARY,"11,999,630.68",Accepted-AOC,14-Aug-2025,Bodoland Territorial Council||Panchayat and Rural Development-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2026_GMC_50622_29,GER/CE/2525/2025/Part-I/ 9 Date_ 22 /01/2026,Package No. DSLT-Div-III/4,"Cleaning, Desilting and Maintenance of Drains (Package No. DSLT-Div-III/4) under Mitigation of Urban Flood in Guwahati City under Guwahati Municipal Corporation for the year 2026",Works,Open Tender,Lump-sum,Miscellaneous Works,No,No,NA ,04-Feb-2026 05:00 PM,05-Feb-2026 12:00 PM ,120.0,No ,No,Online,16-Feb-2026 02:30 PM,Guwahati Municipal Corporation,Guwahati,781006.0,2.0,"43,56,000",DHRUBA JYOTI SARMA,"2,919,826.8",Accepted-AOC,06-May-2026,Guwahati Municipal Corporation,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,False,Immediate Measures,"{'package': 2, 'g.r.': 1}"
2026_BoTC_50028_21,SE(R/B)/20-21/Pt-III/15,Package No.202_21,Recovery and Restoration of RCC Slab Culvert 6.00m span Dahalachuba to People Holy under NDRF(PDNA-2022) in Udalguri District for the year 2025-26.,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,07-Jan-2026 05:00 PM,NA ,180.0,No ,No,Online,27-Jan-2026 01:30 PM,Bodoland Territorial Council||PWD-BTC,Udalguri dist,784509.0,2.0,"21,12,969",ANSUMA BORO,"2,111,012",Accepted-AOC,05-May-2026,Bodoland Territorial Council||PWD-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'restoration': 1}
2026_GMC_50622_17,GER/CE/2525/2025/Part-I/ 9 Date_ 22 /01/2026,Package No. DSLT-Div-II/3,"Cleaning, Desilting and Maintenance of Drains (Package No. DSLT-Div-II/3) under Mitigation of Urban Flood in Guwahati City under Guwahati Municipal Corporation for the year 2026",Works,Open Tender,Lump-sum,Miscellaneous Works,No,No,NA ,03-Feb-2026 06:50 PM,05-Feb-2026 12:00 PM ,120.0,No ,No,Online,16-Feb-2026 02:30 PM,Guwahati Municipal Corporation,Guwahati,781006.0,2.0,"37,89,000",SRI ZEETENDRA SALAI,"2,454,514.2",Accepted-AOC,06-May-2026,Guwahati Municipal Corporation,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,False,Immediate Measures,"{'package': 2, 'g.r.': 1}"
