object_id,road_length
18-300-00101,197887.35118101898
18-300-00102,42518.03388792434
18-300-00103,155276.59511444898
18-300-00104,271904.7883239384
18-300-00105,79080.40939784794
18-300-00106,43056.626033715445
18-300-00107,24378.84872598321
18-300-00108,44789.16067576983
18-301-00109,28128.047941495606
18-301-00110,66335.45781376693
18-301-00111,195097.1409426451
18-301-00112,123133.68764243921
18-301-00113,148261.1178509144
18-301-00114,102853.61162542793
18-302-00115,168090.80606532109
18-302-00116,279903.7791127634
18-302-00117,292276.6596053245
18-302-00118,86153.47036896883
18-302-00119,185084.11544890725
18-303-00120,81101.52803704915
18-303-00121,40647.9491404922
18-303-00122,181653.60456142994
18-303-00123,110333.65408397891
18-799-00124,150516.3532855567
18-799-00125,52994.12453758079
18-304-00126,64112.49845608756
18-304-00127,75579.57770467867
18-304-00128,246349.47802969825
18-304-00129,74963.9070319364
18-305-00130,261033.03422127242
18-305-00131,185471.36616795213
18-305-00132,124450.60040860047
18-305-00133,90978.84222848878
18-305-00134,308407.0942110674
18-305-00135,221223.66432006154
18-305-00136,139905.7134326291
18-306-00137,238542.85442405063
18-306-00138,207051.58733844082
18-306-00139,141343.59694377537
18-306-00140,158682.16034699717
18-307-00141,199572.99787064095
18-307-00142,150249.99591662508
18-307-00143,80242.71340400478
18-307-00144,140233.711487668
18-307-00145,90158.61597098826
18-307-00146,78320.172524974
18-307-00147,65288.35389287606
18-308-00148,1317.9262826458248
18-308-00149,11830.680451414264
18-308-00150,115561.29236701157
18-308-00151,177743.13479628038
18-308-00152,158300.52852767595
18-308-00153,113932.39225640094
18-309-00154,197585.74491312492
18-309-00155,231150.32318564158
18-309-00156,406029.68548172276
18-309-00157,377176.8279887989
18-310-00158,168222.7781272474
18-310-00159,157076.36166829857
18-310-00160,157932.61353186148
18-310-00161,276490.8606993979
18-310-00162,292155.7517429109
18-310-00163,190269.07362510226
18-310-00164,211452.29729855864
18-311-00165,158264.1972448287
18-311-00166,227655.75997297934
18-311-00167,172139.08249224065
18-311-00168,142591.83617781696
18-312-00169,150005.71666036273
18-312-00170,185570.106397005
18-312-00171,89095.10476941739
18-313-00172,250087.36302158821
18-313-00173,96792.81346559268
18-313-00174,175787.3525355361
18-313-00175,402689.3516308181
18-313-00176,115090.54611462358
18-313-00177,349415.96053045965
18-314-00178,336792.44242639345
18-314-00179,177986.72230630336
18-315-00180,318271.64330957644
18-315-00181,171031.59236870843
18-315-00182,29968.36984157911
18-315-00183,323912.97612791305
18-316-00184,170716.97918137207
18-316-00185,394328.98131147877
18-316-00186,99303.70154091419
18-316-00187,168145.0206440405
18-316-00188,155735.22845388151
18-317-00189,147536.55724252717
18-317-00190,88712.9908371907
18-317-00191,92778.97643270282
18-317-00192,169559.92247737994
18-317-00193,116991.0160558433
18-318-00194,109055.34706109863
18-318-00195,107050.41916372253
18-318-00196,127437.78095439069
18-318-00197,140387.1618302758
18-319-00198,95997.95259113841
18-319-00199,113425.56262015318
18-319-00200,197367.01496882382
18-319-00201,61331.77689092334
18-319-00202,185995.09371304713
18-320-00203,16328.730313174141
18-320-00204,18606.20405588321
18-320-00205,145978.9544140969
18-320-00206,184949.8692492082
18-320-00207,181181.8730551859
18-321-00208,162864.6733141973
18-321-00209,37728.03587996656
18-321-00210,202688.48872646733
18-321-00211,197650.56762797298
18-321-00212,75908.29171428015
18-321-00213,68907.0706308565
18-321-00214,54014.18065017318
18-321-00215,77523.77961749882
18-321-00216,230959.51568117237
18-321-00217,105566.84444446796
18-321-00218,61265.820874146455
18-322-00219,256156.76637316117
18-322-00220,279887.65761387855
18-322-00221,26805.755167257492
18-323-00222,47184.482459643725
18-323-00223,49179.48599808023
18-323-00224,95848.6742061541
18-323-00225,38982.96887584038
18-323-00226,97059.11634698953
18-323-00227,19996.15559948421
18-323-00228,83853.00468729027
18-324-00260,79130.8041825789
18-323-00230,18761.39978032644
18-324-00231,30637.31895180781
18-324-00232,16847.106284214522
18-324-00233,118337.17837892802
18-324-00234,48229.62405755637
18-816-00235,12688.641325258139
18-816-00236,4654.889646876221
18-325-00237,57705.90410875589
18-325-00238,111540.08094634685
18-325-00239,149984.04076401974
18-326-00240,11357.85989515017
18-326-00241,102081.50317875682
18-326-00242,1781.1466745471919
18-326-00243,0.1234138720334601
18-326-00244,36820.77746130961
18-326-00245,117780.89126208027
18-326-00246,146347.51558723033
18-326-00247,91343.75321255854
18-755-00248,159821.41814640939
18-756-00249,269209.47470004944
18-756-00250,155072.55404052534
18-756-00251,149793.02432355288
18-757-00252,160764.84590755825
18-757-00253,120090.57325106334
18-757-00254,279244.8181140279
18-759-00255,457480.75425438787
18-758-00256,33772.694485933775
18-758-00257,45163.776231515076
18-816-00258,7796.8429671733265
18-816-00259,89463.79085506574
18-816-00261,179411.38515933492
18-324-00262,92322.37556361801
18-324-00263,43895.015505764124
18-303-00264,246659.67958958136
18-799-00265,257978.1443727323
18-303-00266,65494.63348220395
18-322-00267,184087.82264837713
18-326-00268,143060.49476313422
18-325-00269,123710.3183951781
18-325-00270,324209.5441369354
18-304-00271,173615.2465646193
18-321-00272,129786.39369440883
18-321-00273,184206.44701491378
18-301-00274,41960.672604921936
18-312-00276,211294.9305712721
18-312-00277,100063.6481973324
18-755-00278,146609.89321959324
18-755-00279,178765.5190534704
18-760-00280,33932.77730119641
18-760-00281,20263.30403319148
18-314-00275,237581.99760922324
