Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Detail Notice Inviting Bid,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,ATDC/CS/140/2001/1688 dtd. 17.08.2024,2024_DOT_38611_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,1.0,"Second Extension Notice for Development, Operation and Management Contract for running the Tourist Complex, Orang",Date,,"Development, Operation and Management Contract for running the Tourist Complex, Orang","Development, Operation and Management Contract for running the Tourist Complex, Orang",Please refer Tender documents. ,NA ,"60,000",Hotel/ Catering,NA ,Tender,180.0,3650.0,Orang,784112.0,Guwahati ,"Office of the Managing Director, ATDC Ltd., Paltanbazar, Guwahati-8 ",28-Aug-2024 12:00 PM ,Guwahati,No ,No,22-Aug-2024 05:00 PM,25-Sep-2024 01:00 PM,22-Aug-2024 05:05 PM,24-Sep-2024 02:00 PM,NA ,NA ,22-Aug-2024 05:05 PM,24-Sep-2024 02:00 PM,13-Dec-2024 11:00 AM,"14,400",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,"Managing Director, ATDC Ltd.","Office of the Managing Director, ATDC Ltd., Paltanbazar, Guwahati-8",AOC,1.0,238749.0,KRC and SR Associates,INR,"71,000",Bhaskar Jyoti Baruah,Internal,"Kishore Dutta, Kushal Sarma",Kishore Dutta,03-Jun-2026 12:32 PM,finsummary_62462.pdf (176.37 KB),Technical,Report of Technical Evaluation Committee,SANJIB KUMAR DUTTA,12-Dec-2024 05:24 PM,technical_62462.pdf,Prabhash Ch. Sarma,Internal,"RL Das, Tina Mitra",SANJIB KUMAR DUTTA,13-Dec-2024 10:12 AM,13-Dec-2024 11:00 AM,techsummary_62462.pdf (181.95 KB),1.0,238885.0,JMT ENTERPRISE,09-Sep-2024 11:58 AM,Rejected-AOC,Lowest quoted rate,03-Jun-2026 12:40 PM,Finance,Report of Financial Evaluation Committee,Kishore Dutta,03-Jun-2026 12:29 PM,finance_62462.pdf,BOQ Comparative Chart,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,2024_DOT_38611_1,ATDC/CS/140/2001/1688 dtd. 17.08.2024,"Development, Operation and Management Contract for running the Tourist Complex, Orang",03-Jun-2026,"INR 71,000",3650.0,Kishore Dutta,03-Jun-2026 12:40 PM,LOIOrang.pdf (171.00 KB),Letter of Intent,AOC
,,.pdf,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,238749.0,KRC and SR Associates,06-Sep-2024 06:08 PM,Accepted-AOC,Highest quoted rate,03-Jun-2026 12:40 PM,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Qualification of the Bidder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
