Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
Public Works Roads Department,CE/STBR/II/45/2024-25/06 Dated 24/09/2025,2025_PWD_47700_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"1,13,380",Yes,fixed,,Nil,Nil,ROB/QC/UDALGURI/RM-33 Construction of ROB at LC Gate No. RM-33 at Rly KM-60/7-8 on Golma Chowk to Mission Chariali Road in Udalguri District of Assam under Construction of ROBs on 50_50 Cost Sharing Basis,ROB/QC/UDALGURI/RM-33 Construction of ROB at LC Gate No. RM-33 at Rly KM-60/7-8 on Golma Chowk to Mission Chariali Road in Udalguri District of Assam under Construction of ROBs on 50_50 Cost Sharing Basis,Please refer Tender documents. ,NA ,"56,69,000",Civil Works – Roads,NA ,Tender,180.0,605.0,Udalguri,784509.0,"O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3 ",06-Oct-2025 11:00 AM ,"O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3",No ,No,"1,134",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,26-Sep-2025 10:30 AM,16-Oct-2025 04:00 PM,26-Sep-2025 10:30 AM,14-Oct-2025 02:00 PM,26-Sep-2025 10:30 AM ,14-Oct-2025 02:00 PM ,26-Sep-2025 10:30 AM,14-Oct-2025 02:00 PM,01-Nov-2025 06:00 PM,"CE, PWD(Roads), Assam, Chandmari, Ghy-3","O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3",1.0,SBI Bank,AOC,Public Works Roads Department,2025_PWD_47700_1,CE/STBR/II/45/2024-25/06 Dated 24/09/2025,ROB/QC/UDALGURI/RM-33 Construction of ROB at LC Gate No. RM-33 at Rly KM-60/7-8 on Golma Chowk to Mission Chariali Road in Udalguri District of Assam under Construction of ROBs on 50_50 Cost Sharing Basis,29-Jun-2026,"INR 5,650,000",605.0,CHANDAN KUMAR DAS,29-Jun-2026 05:30 PM,WO3rdpartyMQCRM33.pdf (396.00 KB),1.0,284214.0,Prakalpa Civil Design Consultancy Pvt. Ltd.,INR,"5,650,000",CE PWD(Roads),Internal,,CHANDAN KUMAR DAS,29-Jun-2026 05:28 PM,finsummary_76080.pdf (396.34 KB),Technical,Summary,Prafulla Nath,17-Oct-2025 11:47 PM,technical_76080.pdf,CE PWD(Roads),Internal,,Prafulla Nath,01-Nov-2025 05:56 PM,01-Nov-2025 06:00 PM,techsummary_76080.pdf (202.50 KB),1.0,284195.0,M/S Prestress Projects,13-Oct-2025 06:03 PM,Rejected-AOC,L2,29-Jun-2026 05:30 PM,Finance,Summary,CHANDAN KUMAR DAS,02-Nov-2025 10:14 PM,finance_76080.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,284214.0,Prakalpa Civil Design Consultancy Pvt. Ltd.,13-Oct-2025 02:03 PM,Accepted-AOC,Work Order Issued,29-Jun-2026 05:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FINANCIAL PROPOSAL,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
