Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Bodoland Territorial Council||PWD-BTC,2026_BoTC_52248_1,SE(B)/21-22/Pt-IV/14/568_2,Package No.568_2,"K.C.Boro, S.E.",Internal,,Chiranjiv Ray,10-Jun-2026 02:31 PM,finsummary_82666.pdf (769.71 KB),Technical,Tech_op,Chiranjiv Ray,29-May-2026 04:12 PM,,1.0,303995.0,MANAS DAS,INR,"2,450,705",Finance,Fin_op,Chiranjiv Ray,03-Jun-2026 11:51 AM,,BOQ Comparative Chart,10-Jun-2026,"INR 2,450,705",90.0,Chiranjiv Ray,10-Jun-2026 02:34 PM,AOC_568_2.pdf (770.00 KB),"K.C.Boro, S.E.",Internal,,Chiranjiv Ray,02-Jun-2026 01:38 PM,03-Jun-2026 11:00 AM,techsummary_82666.pdf (668.80 KB),1.0,303995.0,MANAS DAS,26-May-2026 11:42 PM,Accepted-AOC,Awarded,10-Jun-2026 02:34 PM,AOC,500.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,Package No.568_2,Provision of Solar Light near Jaraguri Durga Mandir in Kokrajhar District under RIDF-XXXI.,Please refer Tender documents. ,NA ,"24,50,771",Civil Works - Building,NA ,Tender,180.0,90.0,Kokrajhar dist,783361.0,NA ,NA ,NA ,"O/o S.E., PWD, Kokrajhar Building Circle",No ,No,1.0,SBI Bank,"Superint. Engineer,PWD,Kokrajhar Building Circle","O/o S.E., PWD, Kokrajhar Building Circle, Kokrajhar","50,000",Yes,fixed,,Nil,Nil,08-May-2026 04:00 PM,29-May-2026 01:30 PM,08-May-2026 04:00 PM,29-May-2026 01:00 PM,08-May-2026 04:00 PM ,22-May-2026 01:00 PM ,08-May-2026 04:00 PM,29-May-2026 01:00 PM,03-Jun-2026 11:00 AM,Bodoland Territorial Council||PWD-BTC,SE(B)/21-22/Pt-IV/14/568_2,2026_BoTC_52248_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,304006.0,MRINAL DAS,26-May-2026 11:12 PM,Rejected-AOC,Not awarded,10-Jun-2026 02:34 PM,AOC,,,,,,,.pdf,Standard Bid Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,304074.0,Sajal Sengupta,28-May-2026 10:59 AM,Rejected-Technical,Not qualified,02-Jun-2026 01:38 PM,AOC,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
