Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
Public Works Roads Department,2025_PWD_45818_66,CE/Commn/16/2025-26/04,Dibrugarh/MMPPNA/09,Technical,TBE,CHANDAN DEKA,02-Sep-2025 01:20 PM,,Chief Engineer,Internal,,Mitu Rani Baishya,16-Jun-2026 01:18 PM,finsummary_72890.pdf (1575.32 KB),Finance,Financial Open,Parismita Bora,04-Sep-2025 01:41 PM,,BOQ Comparative Chart,16-Jun-2026,"INR 16,125,991.65",180.0,Mitu Rani Baishya,16-Jun-2026 01:20 PM,AOC_Dibrugarh_09.pdf (1575.00 KB),1.0,274803.0,Sri Shyamal Kumar Gogoi,INR,"16,125,991.65",S. Shyam,Internal,,Pranita Ray,02-Sep-2025 01:47 PM,02-Sep-2025 02:00 PM,techsummary_72890.pdf (361.39 KB),1.0,275033.0,Raju Baruah,09-Aug-2025 02:38 PM,Rejected-AOC,Not awarded,16-Jun-2026 01:20 PM,AOC,"3,23,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,Public Works Roads Department,CE/Commn/16/2025-26/04,2025_PWD_45818_66,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,24-Jul-2025 06:00 PM,11-Aug-2025 02:30 PM,24-Jul-2025 06:00 PM,11-Aug-2025 02:00 PM,24-Jul-2025 06:00 PM ,11-Aug-2025 12:00 PM ,24-Jul-2025 06:00 PM,11-Aug-2025 02:00 PM,02-Sep-2025 02:00 PM,Dibrugarh/MMPPNA/09,"Constn. /Imp.of road Surjya Path, Aarohan path, Gorokhia path, Lilabotibylanes, Salpha patty, Hatimura sub-centre road, Development C-lane, Tekela Chiring Gaon Namghar Path under MukhyaMantrir Paki Path Nirman Achani (MMPPNA) under SOPD-G",Please refer Tender documents. ,NA ,"1,61,26,000",Civil Works – Roads,NA ,Tender,180.0,180.0,Dibrugarh,786001.0,"O/O Chief Engineer PWD Roads Assam ,Chandmari, Ghy ","O/O Chief Engineer PWD Roads Assam ,Chandmari, Ghy ",28-Jul-2025 04:00 PM ,"O/O Chief Engineer PWD(Roads)Assam ,Chandmari, Ghy",No ,No,"3,200",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,"Chief Engineer, PWD Roads","O/O Chief Engineer PWD(Roads)Assam ,Chandmari, Ghy",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,274803.0,Sri Shyamal Kumar Gogoi,09-Aug-2025 02:42 PM,Accepted-AOC,Awarded,16-Jun-2026 01:20 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.pdf,FOB,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,AOC
