Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Tender Documents,Sri J.M. Basumatary,"O/o the Addl. Chief Engineer-cum-Director, PWD, BTC, Kokrajhar.","3,100",Nil,Nil,No,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,No.42/ACE/PWD/BTC/2026-27/06,2026_BTC_52364_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"Providing Internal and External Electrification including Garden Light, Campus Light and 500 KVA D.G. Set of Auditorium Building at Central Institute of Technology (CIT) Kokrajhar. (TN_03_03)","Providing Internal and External Electrification including Garden Light, Campus Light and 500 KVA D.G. Set of Auditorium Building at Central Institute of Technology (CIT) Kokrajhar. (TN_03_03)",Refer to Tender Documents ,NA ,"1,53,36,126",Electrical Works,NA ,Tender,180.0,180.0,Kokrajhar,783370.0,NA ,NA ,NA ,Kokrajhar,No ,No,16-May-2026 10:00 AM,08-Jun-2026 02:00 PM,16-May-2026 10:00 AM,08-Jun-2026 12:30 PM,16-May-2026 10:00 AM ,08-Jun-2026 12:00 PM ,16-May-2026 12:00 PM,08-Jun-2026 12:30 PM,18-Jun-2026 11:00 AM,"3,06,723",Yes,percentage,2.0%,Nil,Nil,AOC,1.0,304727.0,Shri Kingstone Mohilary,INR,"15,334,187.64",Technical,Minutes of the Technical Bid Opening,Jintu Uzir,17-Jun-2026 12:59 PM,technical_82785.pdf,Sri Jaga Mohan Basumatary,Internal,"Sri Jaga Mohan Basumatary, Sri Rabin Ch. Brahma, Sri Jintu Uzir, Sri Arun Ch. Basumatary.",Jintu Uzir,18-Jun-2026 06:22 PM,finsummary_82785.pdf (699.11 KB),Sri Jaga Mohan Basumatary,Internal,"Sri Jaga Mohan Basumatary, Sri Rabin Ch. Brahma, Sri Jintu Uzir, Sri Arun Ch. Basumatary.",Jintu Uzir,17-Jun-2026 01:07 PM,18-Jun-2026 11:00 AM,techsummary_82785.pdf (521.84 KB),1.0,304731.0,AMIO KUNGOR BASUMATARY,08-Jun-2026 09:53 AM,Rejected-AOC,L2,22-Jun-2026 06:41 PM,Finance,Minutes of Financial Bid Opening,Jintu Uzir,18-Jun-2026 06:14 PM,finance_82785.pdf,BOQ Comparative Chart,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2026_BTC_52364_1,No.42/ACE/PWD/BTC/2026-27/06,"Providing Internal and External Electrification including Garden Light, Campus Light and 500 KVA D.G. Set of Auditorium Building at Central Institute of Technology (CIT) Kokrajhar. (TN_03_03)",22-Jun-2026,"INR 15,334,187.64",180.0,Jintu Uzir,22-Jun-2026 06:41 PM,0303.pdf (712.00 KB),L1,AOC
,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,304727.0,Shri Kingstone Mohilary,08-Jun-2026 09:30 AM,Accepted-AOC,L1,22-Jun-2026 06:41 PM,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,3.0,304760.0,Sri Sanswrang Basumatary,08-Jun-2026 10:05 AM,Rejected-AOC,L3,22-Jun-2026 06:41 PM,,,,,,,,,,,,,,,,,,AOC
,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
