Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical Documents,Bodoland Territorial Council||PWD-BTC,EE/PWD/KOJ/R/IFB/33/536/21-22,2026_BoTC_50556_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"1,000",Nil,Nil,No,Construction of RCC Box cell bridge (size 3.00m x 3.00m 3 cells) including approaches at Kakrighola (Kambla Bagan) Kopapara village under Kokrajhar District.,Construction of RCC Box cell bridge (size 3.00m x 3.00m 3 cells) including approaches at Kakrighola (Kambla Bagan) Kopapara village under Kokrajhar District.,Please refer Tender documents. ,NA ,"48,00,000",Civil Works,NA ,Tender,180.0,180.0,Kokrajhar,783370.0,NA ,NA ,NA ,"O/o the Executive Engineer, PWD, Kokrajhar RR Div.",No ,No,"The Executive Engineer, PWD, Kokrajhar RR Div.","O/o the Executive Engineer, PWD, Kokrajhar RR Division, Kokrajhar",24-Jan-2026 10:00 AM,13-Feb-2026 03:00 PM,24-Jan-2026 10:00 AM,13-Feb-2026 02:00 PM,24-Jan-2026 10:00 AM ,13-Feb-2026 02:00 PM ,24-Jan-2026 10:00 AM,13-Feb-2026 02:00 PM,10-Jun-2026 12:00 PM,"96,000",Yes,percentage,2.0%,Nil,Nil,AOC,1.0,297586.0,Bimal Brahma,INR,"4,799,621",25-Jun-2026,"INR 4,799,621",180.0,Diganta Boro,25-Jun-2026 10:08 AM,WO_Bimal.pdf (108.00 KB),Work Order,Finance,Financial Opening,Diganta Boro,25-Jun-2026 10:03 AM,,BOQ Comparative Chart,Bodoland Territorial Council||PWD-BTC,2026_BoTC_50556_1,EE/PWD/KOJ/R/IFB/33/536/21-22,Construction of RCC Box cell bridge (size 3.00m x 3.00m 3 cells) including approaches at Kakrighola (Kambla Bagan) Kopapara village under Kokrajhar District.,Technical,Technical Opening,Diganta Boro,10-Jun-2026 09:26 AM,,Ashim Kr. Brahma,Internal,,Diganta Boro,25-Jun-2026 10:06 AM,finsummary_80440.pdf (192.85 KB),Ashim Kr. Brahma,Internal,,Diganta Boro,10-Jun-2026 09:29 AM,10-Jun-2026 12:00 PM,techsummary_80440.pdf (646.10 KB),1.0,297586.0,Bimal Brahma,13-Feb-2026 09:26 AM,Accepted-AOC,L1,25-Jun-2026 10:08 AM,AOC
,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,297584.0,DHARAMSING NARZARY,13-Feb-2026 09:35 AM,Rejected-AOC,L3,25-Jun-2026 10:08 AM,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,297582.0,PINKU NARZARY,13-Feb-2026 09:45 AM,Rejected-AOC,L2,25-Jun-2026 10:08 AM,AOC
,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
