EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"2,10,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,08-May-2026 05:00 PM,29-May-2026 01:30 PM,08-May-2026 05:00 PM,29-May-2026 01:00 PM,08-May-2026 05:00 PM ,21-May-2026 01:00 PM ,08-May-2026 05:00 PM,29-May-2026 01:00 PM,04-Jun-2026 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,Package No.213_2,"Construction of CC Block Road from Kaila Chowk to Harisinga Football Field under SOPD, BTC for the year 2025-26.",Please refer Tender documents. ,NA ,"1,04,99,995",Civil Works – Roads,NA ,Tender,180.0,180.0,Udalguri dist,784510.0,NA ,NA ,NA ,"O/o S.E., PWD, Kokrajhar (R/B) Circle, Kokrajhar",No ,No,"2,100",Nil,Nil,No,"Superintending Engineer,PWD,Kokrajhar (R/B) Circle","O/o S.E., PWD, Kokrajhar (R/B) Circle, Kokrajhar",Bodoland Territorial Council||PWD-BTC,SE(RB)/20-21/Pt-IV/04/213_2,2026_BoTC_52256_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Finance,Fin_op,Devayani Boruah,04-Jun-2026 12:11 PM,,BOQ Comparative Chart,10-Jun-2026,"INR 10,499,000",180.0,Chiranjiv Ray,10-Jun-2026 03:05 PM,AOC_213_2.pdf (742.00 KB),1.0,303991.0,MANAS DAS,INR,"10,499,000","J. Basumatary, S.E.",Internal,,Chiranjiv Ray,10-Jun-2026 03:02 PM,finsummary_82675.pdf (742.21 KB),Technical,Tech_op,Chiranjiv Ray,29-May-2026 03:36 PM,,Bodoland Territorial Council||PWD-BTC,2026_BoTC_52256_1,SE(RB)/20-21/Pt-IV/04/213_2,Package No.213_2,1.0,303991.0,MANAS DAS,27-May-2026 09:55 PM,Accepted-AOC,Awarded,10-Jun-2026 03:06 PM,"J. Basumatary, S.E.",Internal,,Chiranjiv Ray,03-Jun-2026 04:55 PM,04-Jun-2026 11:00 AM,techsummary_82675.pdf (1056.69 KB),AOC
,,,,,,,,,,,,,,,,,,,.pdf,Standard Bid Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,304001.0,MRINAL DAS,27-May-2026 10:16 PM,Rejected-AOC,Not awarded,10-Jun-2026 03:06 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,304080.0,Sajal Sengupta,28-May-2026 10:25 AM,Rejected-Technical,Not qualified,03-Jun-2026 04:55 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
