Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Finance,Summary,ANIL TAMULI,01-Dec-2022 03:16 PM,finance_41016.pdf,BOQ Comparative Chart,1.0,156862.0,Molethu PMC Pvt. Ltd.,01-Sep-2022 09:43 AM,Accepted-AOC,L1 Bidder,23-Jun-2026 02:53 PM,Technical,Summary,Mridul Talukdar,12-Sep-2022 04:09 PM,technical_41016.pdf,CE PWD(Bldg),Internal,,Shaswati Saikia,23-Jun-2026 02:48 PM,finsummary_41016.pdf (74.34 KB),23-Jun-2026,"INR 9,685,420",1275.0,Shaswati Saikia,23-Jun-2026 02:53 PM,AOC.pdf (434.00 KB),Contract alloted to L1 Bidder,CE PWD (Bldg),Internal,,Chandana Basumatary,30-Nov-2022 03:42 PM,01-Dec-2022 02:30 PM,techsummary_41016.pdf (2171.09 KB),1.0,156862.0,Molethu PMC Pvt. Ltd.,INR,"9,685,420",Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2022_PWBNH_26590_2,"CE/BLDG/ARC-II/83/2022/08 Dated 6th August, 2022","PMC services for Construction of Integrated Office of the Deputy Commissioners Office, Biswanath, RCC G Plus 3 at Biswanath Chariali under NIDA",AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"CE/BLDG/ARC-II/83/2022/08 Dated 6th August, 2022",2022_PWBNH_26590_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"1,89,345",No,fixed,,Nil,Nil,"2,500",Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,ONLINE PAYMENT RECEIPT (BID COST_BID SECURITY),"CE, PWD (Bldg), Assam, Chandmari, Ghy-3","O/O The CE, PWD (Bldg), Assam, Chandmari, Ghy-3","PMC services for Construction of Integrated Office of the Deputy Commissioners Office, Biswanath, RCC G Plus 3 at Biswanath Chariali under NIDA","PMC services for Construction of Integrated Office of the Deputy Commissioners Office, Biswanath, RCC G Plus 3 at Biswanath Chariali under NIDA",Please refer Tender documents. ,NA ,"83,28,315",Civil Works - Building,NA ,Tender,180.0,1275.0,Amingaon,781031.0,"O/O The CE, PWD (Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD (Bldg), Assam, Chandmari, Ghy-3 ",22-Aug-2022 03:30 PM ,"O/O The CE, PWD (Bldg), Assam, Chandmari, Ghy-3",No ,No,08-Aug-2022 06:00 PM,12-Sep-2022 02:00 PM,09-Aug-2022 02:00 PM,07-Sep-2022 02:00 PM,NA ,NA ,22-Aug-2022 02:00 PM,07-Sep-2022 02:00 PM,01-Dec-2022 02:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FINANCIAL PROPOSAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
