Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"CE,PWRD","CE,PWRD",1.0,SBI Bank,"13,020",Nil,Nil,No,Public Works Roads Department,CE/DEV/TB/60/2025-26/01 Dtd- 21.06.2025,2025_PWD_45408_66,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBD Correction,Other,,10-Jul-2025 06:55 PM,28-Jul-2025 02:30 PM,10-Jul-2025 06:55 PM,28-Jul-2025 02:00 PM,10-Jul-2025 06:55 PM ,14-Jul-2025 12:00 PM ,10-Jul-2025 06:55 PM,28-Jul-2025 02:00 PM,09-Dec-2025 06:00 PM,"MMPPNA_RIDF_XXXI_25_26_17 Construction of Road From (i) Morowa Kamalpur Road at Pandula to Ukhra Pub-Suburi Via Haren Patowary House, (ii) Morowa Arun Bayan School to Dingdingi Shiva Mandir via Dilip Deka House, (iii) Hajo Nalbari Road to Baruah Subu","MMPPNA_RIDF_XXXI_25_26_17 Construction of Road From (i) Morowa Kamalpur Road at Pandula to Ukhra Pub-Suburi Via Haren Patowary House, (ii) Morowa Arun Bayan School to Dingdingi Shiva Mandir via Dilip Deka House, (iii) Hajo Nalbari Road to Baruah Subu",Please refer Tender Documents. ,NA ,"6,51,00,000",Civil Works – Roads,NA ,Tender,180.0,365.0,Barkhetri,781303.0,"CE,PWRD ","CE,PWRD ",17-Jul-2025 12:00 PM ,"CE,PWRD",No ,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,"13,02,000",Yes,fixed,,Nil,Nil,AOC,23-Jun-2026,"INR 65,096,000",365.0,Manoj Kr. Nath,23-Jun-2026 02:14 PM,MMPPNA17A.pdf (520.00 KB),Finance,Admitted,Manoj Kr. Nath,23-Jun-2026 02:04 PM,,BOQ Comparative Chart,1.0,272986.0,Kishor Kalita,INR,"65,096,000",Public Works Roads Department,2025_PWD_45408_66,CE/DEV/TB/60/2025-26/01 Dtd- 21.06.2025,"MMPPNA_RIDF_XXXI_25_26_17 Construction of Road From (i) Morowa Kamalpur Road at Pandula to Ukhra Pub-Suburi Via Haren Patowary House, (ii) Morowa Arun Bayan School to Dingdingi Shiva Mandir via Dilip Deka House, (iii) Hajo Nalbari Road to Baruah Subu","CE,PWRD",Internal,,Manoj Kr. Nath,23-Jun-2026 02:08 PM,finsummary_72048.pdf (292.77 KB),Technical,Admitted,Utpal Chakravarty,09-Dec-2025 05:19 PM,,"CE,PWRD",Internal,,Utpal Chakravarty,09-Dec-2025 05:20 PM,09-Dec-2025 06:00 PM,techsummary_72048.pdf (367.50 KB),1.0,272986.0,Kishor Kalita,27-Jul-2025 01:14 PM,Accepted-AOC,Awarded,23-Jun-2026 02:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENTS,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,273266.0,Raju Mesh,27-Jul-2025 03:14 PM,Rejected-Finance,Rejected,23-Jun-2026 02:08 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,273015.0,Sri Hiten Deka,26-Jul-2025 01:29 AM,Not Admitted-Fee/PreQual/Technical,Others-Withdrawn,09-Dec-2025 05:19 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
