S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,"Executive Officer, Dergaon Municipal Board","Office of the Dergaon Municipal Board, Dergaon, Ward No.-07, Near NSS Pathar","5,000",Nil,Nil,No,Urban Development Department||Directorate of Municipality Administration - UDD||Dergaon Municipal Board,DMB/15th FC/TG/2025/708,2025_UDD_48171_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Supply and Construction of drinking water facility with canopy (Shed) at 9 no, of proposed locations of Dergaon Muncipal Board under 15th FC Tied Grant for the year 2020-21 (2nd Instalment) and 2021-22 Tied Grant (1st and 2nd Instalment)","Supply and Construction of drinking water facility with canopy (Shed) at 9 no, of proposed locations of Dergaon Muncipal Board under 15th FC Tied Grant for the year 2020-21 (2nd Instalment) and 2021-22 Tied Grant (1st and 2nd Instalment)",Please refer Tender documents. ,NA ,"1,63,10,200",Civil Works - Others,NA ,Tender,180.0,180.0,"Dergaon Town, Ward No.-01",785614.0,"Office of the Dergaon Municipal Board, Dergaon ","Office of the Dergaon Municipal Board, Dergaon, Ward No.-07, Near NSS Pathar ",27-Oct-2025 11:30 AM ,"Office of the Dergaon Municipal Board, Dergaon",No ,No,1.0,Fee/PreQual/Technical,.pdf,BID Document,20-Oct-2025 09:30 AM,07-Nov-2025 03:00 PM,20-Oct-2025 10:00 AM,07-Nov-2025 02:00 PM,21-Oct-2025 10:00 AM ,29-Oct-2025 04:00 PM ,01-Nov-2025 10:00 AM,07-Nov-2025 02:00 PM,17-Nov-2025 02:30 PM,"3,26,204",Yes,percentage,2.0%,Nil,Nil,AOC,Urban Development Department||Directorate of Municipality Administration - UDD||Dergaon Municipal Board,2025_UDD_48171_1,DMB/15th FC/TG/2025/708,"Supply and Construction of drinking water facility with canopy (Shed) at 9 no, of proposed locations of Dergaon Muncipal Board under 15th FC Tied Grant for the year 2020-21 (2nd Instalment) and 2021-22 Tied Grant (1st and 2nd Instalment)",20-Jun-2026,"INR 16,081,200",180.0,Ujjwal Jyoti Dutta,20-Jun-2026 03:58 PM,WO.pdf (2721.00 KB),1,285751,MOHAMMED MUZAMMIL ROHMAN,07-Nov-2025 12:44 AM,Rejected-AOC,Rejected,20-Jun-2026 03:58 PM,Finance,Bid opening summary,Ujjwal Jyoti Dutta,20-Jun-2026 03:43 PM,,BOQ Comparative Chart,Technical,Bid opening summary,Ujjwal Jyoti Dutta,15-Nov-2025 01:27 PM,technical_76633.pdf,Madhumita Borah,Internal,,Ujjwal Jyoti Dutta,20-Jun-2026 03:47 PM,finsummary_76633.pdf (224.84 KB),1.0,285753.0,Radiant Engineering Company,INR,"16,081,200",Madhumita Borah,Internal,,Ujjwal Jyoti Dutta,15-Nov-2025 01:33 PM,17-Nov-2025 02:30 PM,techsummary_76633.pdf (224.83 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification Document,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,2,285753,Radiant Engineering Company,07-Nov-2025 01:03 AM,Accepted-AOC,Accepted,20-Jun-2026 03:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,3,285789,SUBHMULTIWEB SYSTEM AND SERVICES,07-Nov-2025 01:39 PM,Rejected-Technical,Technically Disqualified,15-Nov-2025 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
