Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,EAP/ARRBP/02/TENDERS/2024/60,2026_PWRDW_50844_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"ARRBP/OCB/Bridge1/Kokrajhar/29 No. 1/1, Simlaguri Tilapara connecting Road over Soha River under Kalipukhuri VCDC","CE/EAP/ARRBP/OCB/Bridge1/Kokrajhar/29 Construction of RCC Bridge No. 1/1, Simlaguri Tilapara connecting Road over Soha River under Kalipukhuri VCDC",Please refer Tender documents. ,NA ,"2,48,22,000",Civil Works - Bridges,NA ,Tender,180.0,720.0,Kokrajhar district,783370.0,NA ,NA ,NA ,"O/o Chief Engineer (EAP), PWRD, Fatasil Ambari",No ,No,"Chief Engineer (EAP), PWRD, Fatasil Ambari, Assam","O/o Chief Engineer (EAP), PWRD, Fatasil Ambari, Assam, Guwahati-781025","4,970",Nil,Nil,No,05-Feb-2026 05:00 PM,25-Feb-2026 02:30 PM,05-Feb-2026 05:00 PM,25-Feb-2026 02:00 PM,05-Feb-2026 05:00 PM ,10-Feb-2026 11:00 AM ,10-Feb-2026 11:00 AM,25-Feb-2026 02:00 PM,06-Mar-2026 01:00 PM,"4,96,440",Yes,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Tender Fee and EMD Fee Receipt,AOC,1.0,299077.0,SABIRAM BASUMATARY,INR,"26,057,000",Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,2026_PWRDW_50844_2,EAP/ARRBP/02/TENDERS/2024/60,"ARRBP/OCB/Bridge1/Kokrajhar/29 No. 1/1, Simlaguri Tilapara connecting Road over Soha River under Kalipukhuri VCDC","Chief Engineer, EAP, PWRD",Internal,,Dibyajyoti Nath,06-Mar-2026 12:27 PM,06-Mar-2026 01:00 PM,techsummary_80960.pdf (265.15 KB),"Chief Engineer, EAP, PWRD",Internal,,Dibyajyoti Nath,12-Jun-2026 12:40 PM,finsummary_80960.pdf (287.40 KB),12-Jun-2026,"INR 26,057,000",720.0,Dibyajyoti Nath,12-Jun-2026 12:50 PM,wo_kok_29.pdf (152.00 KB),Finance,Technical bids are opened,Rajiv Borgohain,06-Mar-2026 02:53 PM,,BOQ Comparative Chart,Technical,technical bids are opened,Rajiv Borgohain,26-Feb-2026 12:38 PM,,1.0,299423.0,Ranjan Dutta,24-Feb-2026 07:36 PM,Rejected-Finance,L2 bidder,12-Jun-2026 12:40 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification Details,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,299077.0,SABIRAM BASUMATARY,24-Feb-2026 06:56 PM,Accepted-AOC,L1 Bidder,12-Jun-2026 12:50 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Letter of Bid (Technical),AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,ESMP,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.pdf,Letter of Bid (Financial),AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
