Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,CE/Cmmn/192/Pt-I/PDNA/25-26/5,2026_PWD_51541_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"9,384",Nil,Nil,No,PDNA/Nalbari/16,"Recovery and Reconstruction of (1) Morowa Kamlpur to Kaya Baharghat road Providing Shoulder,WBMIII, PC and SC, SDBC along with other 19 nos of roads under NDRF (PDNA-2022) for the year 2025-26.",Please refer Tender documents. ,NA ,"4,69,20,900",Civil Works – Roads,NA ,Tender,180.0,60.0,Nalbari,781310.0,"O/o the Chief Engineer PWRD,Assam,Guwahati-03 ","O/o the Chief Engineer PWRD,Assam,Guwahati-03 ",27-Feb-2026 04:00 PM ,"O/o the Chief Engineer PWRD,Assam,Guwahati-03",No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Deatils,"9,38,000",Yes,fixed,,Nil,Nil,26-Feb-2026 05:00 PM,06-Mar-2026 02:30 PM,26-Feb-2026 05:00 PM,06-Mar-2026 02:00 PM,26-Feb-2026 05:00 PM ,06-Mar-2026 12:00 PM ,26-Feb-2026 05:00 PM,06-Mar-2026 02:00 PM,16-Mar-2026 01:30 PM,"Chief Engineer PWRD,Assam,Guwahati-03","O/o the Chief Engineer PWRD,Assam,Guwahati-03",1.0,SBI Bank,AOC,1,300163,MS J S Construction,06-Mar-2026 01:10 PM,Rejected-AOC,Not Awarded,23-Jun-2026 02:14 PM,Finance,Fin_Opn,Pranita Ray,16-Mar-2026 01:51 PM,,BOQ Comparative Chart,1.0,300504.0,Sri Dharmeswar Pathak,INR,"37,536,720",Technical,Fin_Opn,Pranita Ray,16-Mar-2026 01:18 PM,,"Chief Engineer,PWD(Roads)",Internal,,CHANDAN DEKA,23-Jun-2026 02:08 PM,finsummary_81815.pdf (1037.80 KB),S.Shyam,Internal,,CHANDAN DEKA,16-Mar-2026 01:28 PM,16-Mar-2026 01:30 PM,techsummary_81815.pdf (308.55 KB),Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,2026_PWD_51541_2,CE/Cmmn/192/Pt-I/PDNA/25-26/5,PDNA/Nalbari/16,23-Jun-2026,"INR 37,536,720",60.0,CHANDAN DEKA,23-Jun-2026 02:14 PM,AOC_Nalbari_16.pdf (1038.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,AOC,2,300267,NAVA KT TALUKDAR,06-Mar-2026 01:26 PM,Rejected-AOC,Not Awarded,23-Jun-2026 02:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,AOC,3,300511,SEHNOWAZ AMIN,06-Mar-2026 12:12 PM,Rejected-AOC,Not Awarded,23-Jun-2026 02:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,AOC,4,300504,Sri Dharmeswar Pathak,06-Mar-2026 01:05 PM,Accepted-AOC,Awarded,23-Jun-2026 02:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,300140,Sri Uday Baishya,06-Mar-2026 11:39 AM,Rejected-AOC,Not Awarded,23-Jun-2026 02:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
