Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Tender Documents,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,No.ACE-22/PWD/NIT/GW/25-26/19,2025_BTC_49346_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Date Extension,Date,,Sri J.M. Basumatary,"O/o the Addl. Chief Engineer-cum-Director, PWD, BTC, Kokrajhar.",1.0,SBI Bank,Construction of Road from NH-17 Chataguri near Idd Gah to Sukanjhora under CMs Goodwill Mission Project under RIDF-XXXI for 2025-26 under BTC Providing ICBP RCC Box Culverts. TN_67KOK_RIDF-XXXI-37,Construction of Road from NH-17 Chataguri near Idd Gah to Sukanjhora under CMs Goodwill Mission Project under RIDF-XXXI for 2025-26 under BTC Providing ICBP RCC Box Culverts. TN_67KOK_RIDF-XXXI-37,Refer to Tender Documents ,NA ,"1,49,99,927",Civil Works – Roads,NA ,Tender,180.0,180.0,Kokrajhar,783370.0,NA ,NA ,NA ,Kokrajhar,No ,No,15-Dec-2025 12:00 PM,09-Jan-2026 02:00 PM,15-Dec-2025 12:00 PM,09-Jan-2026 12:30 PM,15-Dec-2025 12:00 PM ,06-Jan-2026 12:00 PM ,15-Dec-2025 12:30 PM,09-Jan-2026 12:30 PM,13-Feb-2026 02:00 PM,"3,000",Nil,Nil,No,"2,99,999",Yes,percentage,2.0%,Nil,Nil,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2025_BTC_49346_1,No.ACE-22/PWD/NIT/GW/25-26/19,Construction of Road from NH-17 Chataguri near Idd Gah to Sukanjhora under CMs Goodwill Mission Project under RIDF-XXXI for 2025-26 under BTC Providing ICBP RCC Box Culverts. TN_67KOK_RIDF-XXXI-37,23-Jun-2026,"INR 14,999,895",180.0,MILAN MAHILARY,23-Jun-2026 01:54 PM,AOC.pdf (801.00 KB),L1,1.0,291622.0,DEBOJYOTI BRAHMA,08-Jan-2026 10:27 PM,Accepted-AOC,L1,23-Jun-2026 01:54 PM,Finance,Minutes of Financial,Jintu Uzir,23-Jun-2026 10:42 AM,finance_78355.pdf,BOQ Comparative Chart,Sri Jaga Mohan Basumatary,Internal,"Sri Jaga Mohan Basumatary, Sri Rabin Ch. Brahma, Smt. Khanthai Basumatary, Sri Jintu Uzir, Sri Arun Ch. Basumatary.",MILAN MAHILARY,23-Jun-2026 01:53 PM,finsummary_78355.pdf (656.68 KB),Technical,Minutes of the Technical Bid Opening,Khanthai Basumatary,06-Feb-2026 10:49 AM,technical_78355.pdf,1.0,291622.0,DEBOJYOTI BRAHMA,INR,"14,999,895",Sri Jaga Mohan Basumatary,Internal,"Sri Jaga Mohan Basumatary, Sri Rabin Ch. Brahma, Smt. Khanthai Basumatary, Sri Jintu Uzir, Sri Arun Ch. Basumatary.",MILAN MAHILARY,12-Feb-2026 08:25 PM,13-Feb-2026 02:00 PM,techsummary_78355.pdf (931.32 KB),AOC
,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,291588.0,NANDA SEKHAR UZIR,08-Jan-2026 10:55 PM,Rejected-AOC,L2,23-Jun-2026 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3.0,291620.0,Punyajit Narzary,08-Jan-2026 10:42 PM,Rejected-AOC,L3,23-Jun-2026 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
