EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"60,000",Yes,fixed,,Nil,Nil,600.0,Nil,Nil,Yes,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,1.0,Modification of DNIT,Other,,"Executive Engineer, PWRD,","O/o Executive Engineer, PWRD, BMCTRD, BArpeta",Public Works Roads Department,BMCTRD/NDRF/2025-26/BAR-04,2026_PWD_50373_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,21-Jan-2026 11:00 AM,03-Feb-2026 11:00 AM,21-Jan-2026 11:00 AM,31-Jan-2026 02:00 PM,21-Jan-2026 11:00 AM ,31-Jan-2026 12:00 PM ,21-Jan-2026 11:00 AM,31-Jan-2026 02:00 PM,28-Feb-2026 05:30 PM,BMCTRD/NDRF/2025-26/BAR-04,Reconstruction and Recovery of Neularvita to Satrapaka via Jabrikuchi road under NDRF(PDNA-2022) for the year 2025-26,Please refer Tender documents. ,NA ,"30,00,000",Civil Works – Roads,NA ,Tender,180.0,60.0,Barpeta District,781301.0,NA ,NA ,NA ,O/o The EE PWRD BMCTRD,No ,No,1.0,SBI Bank,AOC,1.0,295964.0,ABBASUZ ZAMAN,31-Jan-2026 09:29 AM,Accepted-AOC,Qualified as L1 Bidder,23-Jun-2026 11:15 PM,Finance,Financial Bid Opening Minutes,Pallab Das,23-Jun-2026 11:03 PM,finance_80223.pdf,BOQ Comparative Chart,1.0,295964.0,ABBASUZ ZAMAN,INR,"2,400,000",Jakir Hussain,Internal,"P.Das, H.Khatun",Pallab Das,23-Jun-2026 11:08 PM,finsummary_80223.pdf (366.22 KB),Technical,Bid opening minutes,Jakir Hussain,28-Feb-2026 05:17 PM,technical_80223.pdf,Jakir Hussain,Internal,"P.Das, I.Hussain,H.Khatun",Jakir Hussain,28-Feb-2026 05:21 PM,28-Feb-2026 05:30 PM,techsummary_80223.pdf (225.04 KB),Public Works Roads Department,2026_PWD_50373_1,BMCTRD/NDRF/2025-26/BAR-04,BMCTRD/NDRF/2025-26/BAR-04,23-Jun-2026,"INR 2,400,000",60.0,Pallab Das,23-Jun-2026 11:14 PM,FWOBar_04.pdf (318.00 KB),Award of Contract,AOC
,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,296056.0,BISWADEV DAS,31-Jan-2026 11:34 AM,Rejected-AOC,Disqualified as L2 Bidder,23-Jun-2026 11:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,Tender fees online receipt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,296119.0,KAMARUZ ZAMAN,31-Jan-2026 01:56 PM,Rejected-Technical,Technically disqualified,28-Feb-2026 05:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,295909.0,Sri Dhiraj Patowary,31-Jan-2026 12:04 PM,Rejected-Technical,Technically disqualified,28-Feb-2026 05:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
