Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"10,000",Nil,Nil,No,1.0,Fee/PreQual/Technical,.rar,Technical Documents,14-Mar-2026 12:00 PM,07-Apr-2026 02:00 PM,14-Mar-2026 12:00 PM,06-Apr-2026 12:00 PM,14-Mar-2026 12:00 PM ,23-Mar-2026 12:00 PM ,24-Mar-2026 12:00 PM,06-Apr-2026 12:00 PM,11-May-2026 03:00 PM,"10,50,000",Yes,fixed,,Nil,Nil,Assam Electricity Grid Corporation Ltd||CGM (T and T),AEGCL /MD/ 132KV DBR-TSK/ Height Raising /2026/ BID,2026_AEGCL_51993_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,CGM OnM UAR,"1st Floor, Bijulee Bhawan, Guwahati-01",1.0,SBI Bank,"Height Raising at Loc. No. 02 to 09, Loc. No. 19 to 24 and Loc. No. 150 to 155 of 132 KV Dibrugarh_Tinsukia line due to low ground clearance","Height Raising at Loc. No. 02 to 09, Loc. No. 19 to 24 and Loc. No. 150 to 155 of 132 KV Dibrugarh_Tinsukia line due to low ground clearance",Please refer Tender documents. ,NA ,"5,06,41,262",Electrical Works,NA ,Tender,180.0,480.0,Dibrugarh,786001.0,NA ,NA ,NA ,"1st Floor, Bijulee Bhawan, Guwahati-01",No ,No,AOC,1.0,302924.0,AADS Enterprises,INR,"41,744,152",Assam Electricity Grid Corporation Ltd||CGM (T and T),2026_AEGCL_51993_1,AEGCL /MD/ 132KV DBR-TSK/ Height Raising /2026/ BID,"Height Raising at Loc. No. 02 to 09, Loc. No. 19 to 24 and Loc. No. 150 to 155 of 132 KV Dibrugarh_Tinsukia line due to low ground clearance",CGM OnM UAR,Internal,,Rahul Satnami,11-May-2026 12:56 PM,11-May-2026 03:00 PM,techsummary_82349.pdf (163.20 KB),CGM OnM UAR,Internal,,Rahul Satnami,29-Jun-2026 04:33 PM,finsummary_82349.pdf (14284.95 KB),29-Jun-2026,"INR 41,744,152",480.0,Rahul Satnami,29-Jun-2026 04:37 PM,CA.pdf (1201.00 KB),Technical,Technical Bids have been opened.,Rahul Satnami,07-Apr-2026 03:41 PM,,1,302924,AADS Enterprises,04-Apr-2026 05:57 PM,Accepted-AOC,L1,29-Jun-2026 04:38 PM,Finance,Financial Bids have been opened.,Rahul Satnami,11-May-2026 04:43 PM,,BOQ Comparative Chart,AOC
,,,,,,.rar,Financial Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,303052,Laser Power & Infra Limited,06-Apr-2026 11:29 AM,Rejected-Finance,L3,29-Jun-2026 04:33 PM,,,,,,,AOC
,,,,,,.rar,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,303117,M/S POWER GRID ASSOCIATES,06-Apr-2026 08:43 AM,Rejected-Finance,L4,29-Jun-2026 04:33 PM,,,,,,,AOC
,,,,2.0,Finance,.xls,Price Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,302923,SKH VENTURE LLP,06-Apr-2026 12:32 AM,Rejected-Finance,L2,29-Jun-2026 04:33 PM,,,,,,,AOC
