Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
05-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,05-Feb-2026 06:15 PM,27-Feb-2026 02:00 PM,NA ,NA ,11-Feb-2026 10:00 AM,27-Feb-2026 02:00 PM,11-Mar-2026 06:00 PM,1.0,SBI Bank,Chief Engineer Irrigation Assam,o-o the Chief Engineer Irrigation Assam Chandmari,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,9 _SDMF_2025-26_I_1422306_2026 Date_ 04_02_2026,2026_ID_50828_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"93,176",Yes,percentage,2.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,900.0,Nil,Nil,No,Bank Protection Work at Bajali ELIS (Choudhurypara Point) under State Disaster Mitigation Fund (SDMF) for the year 2023-24 under Tihu Division Irrigation Tihu Package_4,Bank Protection Work at Bajali ELIS (Choudhurypara Point) under State Disaster Mitigation Fund (SDMF) for the year 2023-24 under Tihu Division Irrigation Tihu Package_4,Please refer Tender documents. ,NA ,"46,58,817",Civil Works,NA ,Tender,180.0,365.0,Tihu,781371.0,o-o the Chief Engineer Irrigation Assam Chandmari  ,o-o the Chief Engineer Irrigation Assam Chandmari  ,07-Feb-2026 02:00 PM ,O-O the CEI Assam Chandmari Ghy-03,No ,No,AOC,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,2026_ID_50828_4,9 _SDMF_2025-26_I_1422306_2026 Date_ 04_02_2026,Bank Protection Work at Bajali ELIS (Choudhurypara Point) under State Disaster Mitigation Fund (SDMF) for the year 2023-24 under Tihu Division Irrigation Tihu Package_4,1.0,299776.0,APURBA BARUA,INR,"4,192,935.28",Addl CE IMPL M and M Irrigation Assam,Internal,,Manisha Barua,11-Mar-2026 05:25 PM,11-Mar-2026 06:00 PM,techsummary_80938.pdf (1056.06 KB),02-Jun-2026,"INR 4,192,935.28",365.0,Manisha Barua,02-Jun-2026 11:48 AM,wo.pdf (359.00 KB),aoc,Technical,Total 6 bids submitted All are admitted,Siddhartha Kumar Sharmah,27-Feb-2026 03:23 PM,,Addl CE IMPL M and M Irrigation Assam,Internal,,Manisha Barua,02-Jun-2026 11:44 AM,finsummary_80938.pdf (693.31 KB),1,299776,APURBA BARUA,27-Feb-2026 11:50 AM,Accepted-AOC,Awarded,02-Jun-2026 11:49 AM,Finance,Financial evaluation is in process,Siddhartha Kumar Sharmah,11-Mar-2026 06:18 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid documents,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,299797,BIKASH TALUKDAR,27-Feb-2026 01:33 PM,Rejected-Technical,Not admitted,11-Mar-2026 05:25 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Prequalification,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,299574,MANOJ KR DUTTA,27-Feb-2026 11:58 AM,Rejected-Technical,Not admitted,11-Mar-2026 05:25 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,299816,M/S KC ENGINEERING,27-Feb-2026 01:39 PM,Rejected-Technical,Not admitted,11-Mar-2026 05:25 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,299559,PRASANTA SUNRISE JV,27-Feb-2026 01:50 PM,Rejected-Technical,Not admitted,11-Mar-2026 05:25 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,299809,S.B ASSOCIATES,27-Feb-2026 01:50 PM,Rejected-Technical,Not admitted,11-Mar-2026 05:25 PM,,,,,,,AOC
