Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Documents,05-Mar-2026 04:30 PM,26-Mar-2026 10:00 AM,05-Mar-2026 04:30 PM,25-Mar-2026 02:00 PM,05-Mar-2026 04:30 PM ,25-Mar-2026 02:00 PM ,09-Mar-2026 10:00 AM,25-Mar-2026 02:00 PM,08-May-2026 04:45 PM,"5,19,140",Yes,fixed,,Nil,Nil,"7,790",Nil,Nil,No,"SE, PWRD, Dhemaji RC","O/o the SE, PWRD, Dhemaji RC, Dhemaji",Public Works Roads Department,DMJ/DRC/SOPD-G/1/2025-26/ 1296-1304 Date 26/02/2026,2026_PWD_51674_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,Construction of Gogamukh to Ghilamara Road L.H.S. Drain under SOPD-G (Ch. 0.00m to Ch. 1100.00 m) for the year 2025-26,Construction of Gogamukh to Ghilamara Road L.H.S. Drain under SOPD-G (Ch. 0.00m to Ch. 1100.00 m) for the year 2025-26,Please refer Tender documents. ,NA ,"2,59,56,598",Civil Works,NA ,Tender,180.0,360.0,Dhemaji,787057.0,NA ,NA ,NA ,"O/o the SE, PWRD, Dhemaji RC, Dhemaji",No ,No,AOC,Public Works Roads Department,2026_PWD_51674_1,DMJ/DRC/SOPD-G/1/2025-26/ 1296-1304 Date 26/02/2026,Construction of Gogamukh to Ghilamara Road L.H.S. Drain under SOPD-G (Ch. 0.00m to Ch. 1100.00 m) for the year 2025-26,20-Jun-2026,"INR 25,956,000.22",360.0,Rupjyoti Sonowal,20-Jun-2026 12:56 PM,wo1.pdf (178.00 KB),1.0,302016.0,Bhackta Mohan Hazarika,24-Mar-2026 12:02 PM,Accepted-AOC,Awarded as L1 bidder,20-Jun-2026 12:56 PM,Finance,Financial Bid Opened,Rupjyoti Sonowal,20-Jun-2026 11:17 AM,,BOQ Comparative Chart,1.0,302016.0,Bhackta Mohan Hazarika,INR,"25,956,000.22","SE, PWRD, Dhemaji Road Circle,Dhemaji",Internal,,Rupjyoti Sonowal,20-Jun-2026 12:35 PM,finsummary_81983.pdf (1698.65 KB),Technical,Technical Bid opened,Nitya Nanda Chetia,26-Mar-2026 01:56 PM,,"SE, PWRD, Dhemaji RC, Dhemaji",Internal,,Nitya Nanda Chetia,08-May-2026 04:32 PM,08-May-2026 04:45 PM,techsummary_81983.pdf (515.74 KB),AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,2.0,302021.0,Chandramani Hazarika,24-Mar-2026 12:12 PM,Rejected-AOC,work not awarded,20-Jun-2026 12:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
