Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,CE/EAP/ARRBP01TENDERS2024/62,2025_PWRDW_45232_11,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"3,74,000",Yes,fixed,,Nil,Nil,"Chief Engineer (EAP), PWRD, Assam, Ghy-25","O/o the Chief Engineer (EAP), PWRD, Assam, Ghy-25",1.0,Fee/PreQual/Technical,.pdf,EMD details,"4,000",Nil,Nil,No,01-Jul-2025 06:00 PM,28-Jul-2025 02:30 PM,01-Jul-2025 06:00 PM,28-Jul-2025 02:00 PM,01-Jul-2025 06:00 PM ,04-Jul-2025 11:00 AM ,01-Jul-2025 06:00 PM,28-Jul-2025 02:00 PM,03-Nov-2025 12:30 PM,1.0,SBI Bank,Construction of Bridge in Lakhimpur district i) Br. No. 2/1 on Rangchali to Kulamon Miri,Package No. CE/EAP/ARRBP/OCB/Bridge-1/Lakhimpur/15A Construction of Bridge in Lakhimpur district i) Br. No. 2/1 on Rangchali to Kulamon Miri,Please refer Tender documents. ,NA ,"1,87,11,000",Civil Works - Bridges,NA ,Tender,180.0,545.0,Lakhimpur,787001.0,"O/o the Chief Engineer (EAP), PWRD, Assam, Ghy-25 ","O/o the Chief Engineer (EAP), PWRD, Assam, Ghy-25 ",04-Jul-2025 11:00 AM ,"O/o the Chief Engineer (EAP), PWRD, Assam, Ghy-25",No ,No,AOC,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,2025_PWRDW_45232_11,CE/EAP/ARRBP01TENDERS2024/62,Construction of Bridge in Lakhimpur district i) Br. No. 2/1 on Rangchali to Kulamon Miri,Technical,Bid open,Sanjita Bodo,01-Nov-2025 03:18 PM,,"Chief Engineer,(EAP) PWRD,Assam",Internal,,Dibyajyoti Nath,18-Jun-2026 12:15 PM,finsummary_71643.pdf (520.10 KB),1.0,273795.0,Sanjib Deka,INR,"19,124,755",1.0,272436.0,Lakhi Chutia,25-Jul-2025 04:35 PM,Rejected-Technical,Non Responsive,01-Nov-2025 03:22 PM,18-Jun-2026,"INR 19,124,755",545.0,Dibyajyoti Nath,18-Jun-2026 12:17 PM,Lakhimpur15A.pdf (520.00 KB),CE(EAP) PWRD,Internal,,Sanjita Bodo,01-Nov-2025 03:22 PM,03-Nov-2025 12:30 PM,techsummary_71643.pdf (720.19 KB),Finance,Financial Bid Opened,Sanjita Bodo,03-Nov-2025 06:03 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,ESMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,273414.0,Manoj Kr. Borah,28-Jul-2025 01:32 PM,Rejected-Technical,Non Responsive,01-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3.0,273795.0,Sanjib Deka,28-Jul-2025 12:22 PM,Accepted-AOC,Awarded Contract Bidder,18-Jun-2026 12:17 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Letter of Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Letter of Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
