Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,716719/15,2026_PWRDW_50391_12,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"3,89,000",Yes,fixed,,Nil,Nil,22-Jan-2026 04:00 PM,12-Feb-2026 02:30 PM,22-Jan-2026 04:00 PM,12-Feb-2026 02:00 PM,22-Jan-2026 04:00 PM ,28-Jan-2026 11:00 AM ,22-Jan-2026 04:00 PM,12-Feb-2026 02:00 PM,06-Mar-2026 11:00 AM,Construction of Bridge in Biswanath district i) Br. No. 1/1 on Nahoroni to Theraibari via Shyambasti,Construction of Bridge in Biswanath district i) Br. No. 1/1 on Nahoroni to Theraibari via Shyambasti Package No. CE/EAP/ARRBP/OCB/Bridge-1/Biswanath/18,Please refer Tender documents. ,NA ,"1,94,72,000",Civil Works - Bridges,NA ,Tender,180.0,730.0,Biswanath,784176.0,"O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari ","O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari ",28-Jan-2026 11:00 AM ,"O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari",No ,No,"Chief Engineer (EAP), PWRD","O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari","4,000",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,SBD,AOC,1.0,297308.0,ASHIM MAHANTA,11-Feb-2026 10:33 PM,Rejected-Technical,Non Responsive,05-Mar-2026 11:15 PM,20-Jun-2026,"INR 18,472,000",730.0,DIPAK KR. NATH,20-Jun-2026 04:22 PM,WOBiswanath18.pdf (160.00 KB),CE (EAP),Internal,,Rajiv Borgohain,05-Mar-2026 11:15 PM,06-Mar-2026 11:00 AM,techsummary_80380.pdf (245.84 KB),Finance,Financial bid open,Dibyajyoti Nath,06-Mar-2026 03:31 PM,,BOQ Comparative Chart,Technical,Technical bids have been opened,DIPAK KR. NATH,13-Feb-2026 02:23 PM,,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,2026_PWRDW_50391_12,716719/15,Construction of Bridge in Biswanath district i) Br. No. 1/1 on Nahoroni to Theraibari via Shyambasti,CE (EAP),Internal,,DIPAK KR. NATH,20-Jun-2026 04:20 PM,finsummary_80380.pdf (30.99 KB),1.0,297362.0,MANAB HAZARIKA,INR,"18,472,000",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,ESMP,AOC,2.0,297436.0,Choudhury Enterprise,12-Feb-2026 01:15 AM,Rejected-Finance,High Rate,20-Jun-2026 04:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,LOT,AOC,3.0,297362.0,MANAB HAZARIKA,12-Feb-2026 01:09 PM,Accepted-AOC,Low rate,20-Jun-2026 04:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender Fee and EMD Receipt,AOC,4.0,296956.0,Rupi Hazarika,12-Feb-2026 11:25 AM,Rejected-Technical,Non Responsive,05-Mar-2026 11:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification Details,AOC,5.0,296799.0,Sri Manoj Pareek,12-Feb-2026 10:57 AM,Rejected-Finance,High Rate,20-Jun-2026 04:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,LOF,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
