Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Strengthening of Moinamiri Bund (from Gozaigaon to Rongagorah) for 2025-26.,Strengthening of Moinamiri Bund (from Gozaigaon to Rongagorah) for 2025-26.,Please refer Tender documents. ,NA ,"3,72,61,933",Civil Works,NA ,Tender,180.0,365.0,Dibrugarh,785001.0,NA ,NA ,NA ,Guwahati,No ,No,"7,45,239",Yes,percentage,2.0%,Nil,Nil,"8,000",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,TECHNICAL BID,03-Dec-2025 09:00 AM,23-Dec-2025 03:00 PM,03-Dec-2025 09:00 AM,23-Dec-2025 02:00 PM,NA ,NA ,15-Dec-2025 10:00 AM,23-Dec-2025 02:00 PM,30-Dec-2025 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,DIBRUGARH/2025-26/SOPD-G/II,2025_DoWR_49009_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"Chief Engineer, WRD, Assam","O/o the Chief Engineer, WRD, Basistha Ghy Assam",1.0,SBI Bank,AOC,Director Design,Internal,,Jayanta Kumar Barman,30-Dec-2025 02:55 PM,30-Dec-2025 03:00 PM,techsummary_77793.pdf (143.35 KB),1,290006,Navish Tulshyan,21-Dec-2025 06:00 PM,Rejected-AOC,Not Qualified for AOC,16-Jun-2026 07:49 PM,1.0,289945.0,SANTOSH GARODIA,INR,"37,255,582.99",16-Jun-2026,"INR 37,255,582.99",365.0,Jayanta Kumar Barman,16-Jun-2026 07:49 PM,FWO_DIBRUGARH_Moinamiri.pdf (1048.00 KB),Strengthening of Moinamiri Bund (from Gozaigaon to Rongagorah) for 2025-26.,Finance,All bids are opened for financial Evaluation.,Jayanta Kumar Barman,15-Feb-2026 03:41 PM,,BOQ Comparative Chart,Department of Water Resources||Chief Engineer - DoWR,2025_DoWR_49009_1,DIBRUGARH/2025-26/SOPD-G/II,Strengthening of Moinamiri Bund (from Gozaigaon to Rongagorah) for 2025-26.,Director Design,Internal,,Jayanta Kumar Barman,16-Jun-2026 07:46 PM,finsummary_77793.pdf (254.97 KB),Technical,All Bids are opened for Technical Evaluation,Jayanta Kumar Barman,30-Dec-2025 11:16 AM,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,289945,SANTOSH GARODIA,22-Dec-2025 05:42 PM,Accepted-AOC,AWARDED,16-Jun-2026 07:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
