Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
16-Jun-2026,"INR 1,700,000",60.0,Dheeraj Patel,20-Jun-2026 10:36 AM,CH40.pdf (127.00 KB),Guwahati Municipal Corporation,2026_GMC_51351_1,GER/CE/2504/2025/45 Date_17/02/2026,Construction of Various Community Hall under ward no. 40,Additional Commissioner,Internal,,Dheeraj Patel,19-May-2026 03:02 PM,20-May-2026 02:00 PM,techsummary_81569.pdf (3989.32 KB),1.0,301103.0,JITU MONI SUT,INR,"1,700,000",Technical,Bid has been opened and admitted for further evaluation,Chandan Talukdar,13-Mar-2026 02:08 PM,,Additional Commissioner,Internal,,Dheeraj Patel,29-May-2026 03:29 PM,finsummary_81569.pdf (3939.78 KB),Finance,Bid has been opened and admitted for further evaluation,Chandan Talukdar,20-May-2026 11:27 PM,,BOQ Comparative Chart,1,301178,INITIATIVE SOLUTIONS,12-Mar-2026 01:53 PM,Rejected-AOC,Work allotted to the Lowest Bidder.,20-Jun-2026 10:36 AM,AOC,1.0,SBI Bank,Construction of Various Community Hall under ward no. 40,"Construction of Various Community Hall under ward no. 40 (Udayanchal Sanskritik Mancha Permises, Ganeshguri Bodo Janjati Mahila Samiti Premises, Ananda nagar shiv Mandir premises)",Please refer Bid Document ,NA ,"20,00,000",Civil Works,NA ,Tender,120.0,NA ,Guwahati,781006.0,NA ,NA ,NA ,"Office of the Commissioner, GMC,",No ,No,19-Feb-2026 06:00 PM,12-Mar-2026 03:00 PM,19-Feb-2026 06:05 PM,12-Mar-2026 02:00 PM,NA ,NA ,06-Mar-2026 10:00 AM,12-Mar-2026 02:00 PM,20-May-2026 02:00 PM,"The Commissioner,GMC","Office of the Commissioner, GMC, Dispur-Ganeshguri, Guwahati-781006",1.0,Fee/PreQual/Technical,.pdf,TECHNICAL QUALIFICATION PART,Guwahati Municipal Corporation,GER/CE/2504/2025/45 Date_17/02/2026,2026_GMC_51351_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,"40,000",Yes,fixed,,Nil,Nil,400.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,301103,JITU MONI SUT,12-Mar-2026 01:35 PM,Accepted-AOC,Work allotted to the Lowest Bidder.,20-Jun-2026 10:36 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid Document Downloaded from the Portal,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,301153,MS APURBA ENTERPRISE,12-Mar-2026 01:22 PM,Rejected-AOC,Work allotted to the Lowest Bidder.,20-Jun-2026 10:36 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL PROPOSAL,,,,,,,,,,,,,,,,,,,,,,,,,AOC
