S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,700.0,Nil,Nil,No,11-Dec-2025 02:00 PM,24-Dec-2025 02:30 PM,11-Dec-2025 02:00 PM,24-Dec-2025 02:00 PM,11-Dec-2025 02:00 PM ,24-Dec-2025 02:00 PM ,11-Dec-2025 02:00 PM,24-Dec-2025 02:00 PM,20-Jan-2026 05:15 PM,"44,500",Yes,fixed,,Nil,Nil,"EE, PWRD, DCLKT TRD, Dibrugarh","O/o The Executive Engineer, PWRD, Dibrugarh, Chabua-Lahowal, Khowang and Tingkhong Territorial Road Division, Dibrugarh",1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,"Construction of i Mohan Deodhai Path at Haldhibari Deodhai Gaon L 0.73 Km, ii Indira Ali at Pathalibam L 1.20 Km by providing Gravel Wearing Course GWC under SOPD-G for the year 2025-26","Construction of i Mohan Deodhai Path at Haldhibari Deodhai Gaon L 0.73 Km, ii Indira Ali at Pathalibam L 1.20 Km",Please refer tender documents ,NA ,"22,21,000",Civil Works – Roads,NA ,Tender,180.0,90.0,Khowang,785676.0,NA ,NA ,NA ,"O/o The EE, PWRD, DCLKT TRD, Dibrugarh",No ,No,Public Works Roads Department,EE/DCLKT/NIT/SOPD-G/1/2025/5,2025_PWD_49177_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,1.0,290332.0,Chitra Ranjan Gogi,24-Dec-2025 02:15 AM,Rejected-AOC,"L3, so AOC is not awarded",12-Jun-2026 02:53 PM,Finance,summary,Hemanta Kumar Das Baghri,12-Jun-2026 02:35 PM,finance_78102.pdf,BOQ Comparative Chart,Hemanta Kumar Das Baghri,Internal,"Hemanta Kumar Das Baghri, Kampi Sonowal, Riju Gogoi",Hemanta Kumar Das Baghri,12-Jun-2026 02:46 PM,finsummary_78102.pdf (361.94 KB),Technical,summary,Hemanta Kumar Das Baghri,20-Jan-2026 05:08 PM,technical_78102.pdf,1.0,290327.0,MAMU BORUAH,INR,"2,218,937",Hemanta Kumar Das Baghri,Internal,"Hemanta Kumar Das Baghri, Kampi Sonowal, Riju Gogoi",Hemanta Kumar Das Baghri,20-Jan-2026 05:14 PM,20-Jan-2026 05:15 PM,techsummary_78102.pdf (220.06 KB),Public Works Roads Department,2025_PWD_49177_1,EE/DCLKT/NIT/SOPD-G/1/2025/5,"Construction of i Mohan Deodhai Path at Haldhibari Deodhai Gaon L 0.73 Km, ii Indira Ali at Pathalibam L 1.20 Km by providing Gravel Wearing Course GWC under SOPD-G for the year 2025-26",12-Jun-2026,"INR 2,218,937",90.0,Hemanta Kumar Das Baghri,12-Jun-2026 02:53 PM,AOC.pdf (362.00 KB),"Construction of i Mohan Deodhai Path at Haldhibari Deodhai Gaon L 0.73 Km, ii Indira Ali at Pathalibam L 1.20 Km by providing Gravel Wearing Course GWC under SOPD-G for the year 2025-26",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,290327.0,MAMU BORUAH,23-Dec-2025 11:31 PM,Accepted-AOC,"L1, so AOC is awarded",12-Jun-2026 02:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,290340.0,Sri. MANASH SANKAR DEHINGIA,24-Dec-2025 12:01 AM,Rejected-AOC,"L2, so AOC is not awarded",12-Jun-2026 02:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
