Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"MD, NHM Assam","O/o Mission director, National Health Mission, Saikia Commercial Complex, Christanbasti, G.S.Road, Guwahati",1.0,Fee/PreQual/Technical,.pdf,Tender Fee receipt,"1,00,000",Yes,percentage,2.0%,Nil,Nil,"1,500",Nil,Nil,No,24-Aug-2022 09:00 AM,31-Aug-2022 03:30 PM,24-Aug-2022 09:00 AM,30-Aug-2022 02:00 PM,NA ,NA ,24-Aug-2022 09:00 AM,30-Aug-2022 02:00 PM,29-Nov-2022 09:00 AM,1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,NHM_32034/22/2022/Cons-NHM/20,2022_NHM_26604_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"Constr5uction of 6 (Six) nos. of BPHU in various districts of Assam under FC-XV Gealth Grants for FY-2021-22 on Turn Key Basis, Gr-I at Biswanath Chariali BPHC in Biswanath District","Constr5uction of 6 (Six) nos. of BPHU in various districts of Assam under FC-XV Gealth Grants for FY-2021-22 on Turn Key Basis, Gr-I at Biswanath Chariali BPHC in Biswanath District",Please refer Tender documents. ,NA ,"50,00,000",Civil Works - Building,NA ,Tender,180.0,180.0,Biswanath Chariali,784176.0,NA ,NA ,NA ,"O/O Mission Director, NHM, Assam",No ,No,AOC,Technical,TBER,Dipjyoti Deka,28-Nov-2022 06:20 PM,technical_41045.pdf,OSD,Internal,,Dipjyoti Deka,25-Jun-2026 10:36 AM,finsummary_41045.pdf (122.21 KB),1.0,156900.0,SYSTRONICS,INR,"4,992,000",ED,Internal,"CC(CW),C(CW),AMD,DF,FA,SE,SE(E)",Dipjyoti Deka,28-Nov-2022 06:24 PM,29-Nov-2022 09:00 AM,techsummary_41045.pdf (318.60 KB),1,156837,KARUNA BARUAH,29-Aug-2022 04:16 AM,Rejected-Finance,L3 bidder is rejected,25-Jun-2026 10:36 AM,Finance,Financial bid is opened,Dipjyoti Deka,25-Jun-2026 10:33 AM,,BOQ Comparative Chart,National Health Mission||State Programme Management Unit - NHM,2022_NHM_26604_1,NHM_32034/22/2022/Cons-NHM/20,"Constr5uction of 6 (Six) nos. of BPHU in various districts of Assam under FC-XV Gealth Grants for FY-2021-22 on Turn Key Basis, Gr-I at Biswanath Chariali BPHC in Biswanath District",25-Jun-2026,"INR 4,992,000",180.0,Dipjyoti Deka,25-Jun-2026 10:54 AM,WOBPHUBISWANATH.pdf (122.00 KB),L1 bidder is awarded,AOC
,,,,.pdf,Bid Document and Technical qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2,157042,M/S KESHAB KHAREL,29-Aug-2022 05:51 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-Nov-2022 06:20 PM,,,,,,,,,,,,,,,,,,AOC
,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,3,156835,MS T M ENTERPRISE,29-Aug-2022 09:59 AM,Rejected-Finance,L2 bidder is rejected,25-Jun-2026 10:36 AM,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,4,157062,Sri Beekey Agarwala,30-Aug-2022 01:37 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-Nov-2022 06:20 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,5,156900,SYSTRONICS,29-Aug-2022 04:58 AM,Accepted-AOC,L1 bidder is awarded,25-Jun-2026 10:54 AM,,,,,,,,,,,,,,,,,,AOC
