Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
04-Jun-2026,"INR 9,990,000",365.0,Jeena Gabison Ahmed,04-Jun-2026 05:00 PM,AocMariani.pdf (1398.00 KB),AOC,Managing Director,Internal,,Jeena Gabison Ahmed,04-Jun-2026 04:48 PM,finsummary_81939.pdf (1398.20 KB),Finance,Financial Bid has been Opened.,Dipak Kumar Gayary,15-May-2026 03:21 PM,,BOQ Comparative Chart,1,300926,A B Corporation,10-Mar-2026 11:11 AM,Rejected-Technical,As per Comperative Statement (Technical Bid) is Non -Responsive,15-May-2026 03:02 PM,Technical,Technical bid has been opened.,Dipak Kumar Gayary,15-May-2026 11:58 AM,,1.0,300955.0,MANISHA SAIKIA,INR,"9,990,000",Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||Assam Plains Tribes Development Corporation Ltd.,2026_WPTBC_51640_1,PTDC/Engg/2026-27/517,Construction of Tea Tribes and Adivasi Girls Hostel at Mariani.,Managing Director,Internal,,Jeena Gabison Ahmed,15-May-2026 03:02 PM,15-May-2026 03:05 PM,techsummary_81939.pdf (1340.33 KB),AOC,"2,00,000",Yes,percentage,2.0%,Nil,Nil,1.0,Corrigendum,Date,,"2,000",Nil,Nil,No,03-Mar-2026 01:45 PM,16-Mar-2026 03:00 PM,03-Mar-2026 01:55 PM,16-Mar-2026 02:00 PM,NA ,NA ,03-Mar-2026 02:00 PM,16-Mar-2026 02:00 PM,15-May-2026 03:05 PM,"Office of the Managing Director, APTDC Ltd, Ganesh","Office of the Managing Director, APTDC Ltd, Ganeshguri, Ghy - 5",Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||Assam Plains Tribes Development Corporation Ltd.,PTDC/Engg/2026-27/517,2026_WPTBC_51640_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,Construction of Tea Tribes and Adivasi Girls Hostel at Mariani.,Construction of Tea Tribes and Adivasi Girls Hostel at Mariani.,Please refer tender document ,NA ,"1,00,00,000",Civil Works,NA ,Tender,180.0,365.0,Mariani,785634.0,"Office of the Managing Director, APTDC Ltd, Ganesh ","Office of the Managing Director, APTDC Ltd, Ganeshguri, Ghy - 5 ",03-Mar-2026 04:00 PM ,"Managing Director, APTDC Ltd, Ganeshguri, Ghy - 5",No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,AOC
,,,,,,,,,,,,,,,,,,,2,300952,Assam Metals,10-Mar-2026 03:19 PM,Rejected-Technical,As per Comperative Statement (Technical Bid) is Non -Responsive,15-May-2026 03:02 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EMD,AOC
,,,,,,,,,,,,,,,,,,,3,300955,MANISHA SAIKIA,14-Mar-2026 08:24 PM,Accepted-AOC,Awarded,04-Jun-2026 05:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,4,301348,SRI MANASH PRATIM KHANIKAR,15-Mar-2026 11:00 AM,Rejected-AOC,Not Awarded,04-Jun-2026 05:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
