Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
19-Dec-2025 02:35 PM,12-Jan-2026 04:00 PM,19-Dec-2025 02:35 PM,12-Jan-2026 02:00 PM,19-Dec-2025 02:35 PM ,27-Dec-2025 03:00 PM ,29-Dec-2025 11:00 AM,12-Jan-2026 02:00 PM,0.0,Nil,Nil,No,Department of Water Resources-Externally Aided Project||Flood and River Erosion Management Agency of Assam||WRD- ADB Funded Tenders,NCS-AF-07-RP/Lot 4,2025_WREAP_49485_1,Yes,Limited,Lump-sum,Services,1.0,No,No,Not Applicable,No,No,No,"Engagement of NGO/ Firm for Implementation support of resettlement plan in four subproject areas (Lot 4- Barpeta, Dhubri and Goalpara Districts)","Engagement of NGO/ Firm for Implementation support of resettlement plan in four subproject areas (Lot 4- Barpeta, Dhubri and Goalpara Districts)",Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,90.0,540.0,"Barpeta, Dhubri and Goalpara Districts",781029.0,"Kopili Conference Hall, Assam Water Centre ","At 4th Floor, Assam Water Centre Basistha Chariali, NH 27 Guwahati, Assam-781029 ",26-Dec-2025 03:00 PM ,"Kopili Conference Hall, Assam Water Centre",No ,No,"Chief Executive Officer, FREMAA","At 4th Floor, Assam Water Centre Basistha Chariali, NH 27 Guwahati, Assam-781029",0.0,No,fixed,,Nil,Nil,1.0,Addendum-I,Date,,1.0,Fee/PreQual/Technical/Finance,.pdf,RFQ Document along with ToR,AOC,16-Jun-2026,"INR 5,010,000",540.0,Diganta Sarma,16-Jun-2026 12:21 PM,RIPPAFLot4.pdf (752.00 KB),"Contract Amount exclusive of Provisional Sum, Contingency and GST.","OSD, FREMAA",Internal,,Diganta Sarma,16-Jun-2026 11:32 AM,finsummary_78533.pdf (758.75 KB),Finance,Bid Opening Summary,Diganta Sarma,22-Jan-2026 12:30 PM,finance_78533.pdf,BOQ Comparative Chart,1,292769,AMAR PRAYAS GOSTHI,11-Jan-2026 10:34 PM,Rejected-Technical,Non-responsive,15-Jun-2026 04:55 PM,1.0,292710.0,SCORPION,INR,"5,010,000",Department of Water Resources-Externally Aided Project||Flood and River Erosion Management Agency of Assam||WRD- ADB Funded Tenders,2025_WREAP_49485_1,NCS-AF-07-RP/Lot 4,"Engagement of NGO/ Firm for Implementation support of resettlement plan in four subproject areas (Lot 4- Barpeta, Dhubri and Goalpara Districts)","OSD, FREMAA",Internal,,Diganta Sarma,15-Jun-2026 04:55 PM,techsummary_78533.pdf (758.75 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Pre-Bid Minutes and Replies of Queries,Technical Bid,,,,.pdf,Supporting Documents,AOC,,,,,,,,,,,,,,,,,,,,2,291645,Sarita Rani,03-Jan-2026 02:28 PM,Rejected-Technical,Quoted amount is higher than lowest quoted substantially responsive bidder,15-Jun-2026 04:55 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,AOC,,,,,,,,,,,,,,,,,,,,3,292710,SCORPION,12-Jan-2026 12:36 PM,Accepted-AOC,"Contract Amount exclusive of Provisional Sum, Contingency and GST.",16-Jun-2026 12:22 PM,,,,,,,,,,,,,,,,AOC
