Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage
CE (EAP),Internal,,Rajiv Borgohain,10-Feb-2026 12:25 PM,10-Feb-2026 03:00 PM,techsummary_78424.pdf (269.73 KB),Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,2025_PWRDW_49401_2,RFB No. 716719/10,Nalbari/17 i) Br. No. 2/1 on Baragra Shiva Than Chowk to Namati Natun Bazar via Binapani LP School,1.0,291972.0,Dhaneswar Kalita,INR,"21,763,170",Finance,Financial Bid Open,Rajiv Borgohain,10-Feb-2026 06:18 PM,,BOQ Comparative Chart,1.0,291957.0,ABBASUZ ZAMAN,05-Jan-2026 10:25 PM,Rejected-Finance,High Rate,11-Jun-2026 06:40 PM,Technical,Technical Bid open,DIPAK KR. NATH,07-Jan-2026 03:57 PM,,11-Jun-2026,"INR 21,763,170",720.0,Priyanka Chakravarty,12-Jun-2026 03:55 PM,Nalbari_17_.pdf (296.00 KB),CE (EAP),Internal,,Priyanka Chakravarty,11-Jun-2026 06:40 PM,finsummary_78424.pdf (31.02 KB),AOC,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||PWD (R) - ARRBP,RFB No. 716719/10,2025_PWRDW_49401_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"4,89,000",Yes,fixed,,Nil,Nil,"5,000",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Tender Fee and EMD Receipt,Nalbari/17 i) Br. No. 2/1 on Baragra Shiva Than Chowk to Namati Natun Bazar via Binapani LP School,CE/EAP/ARRBP/OCB/Bridge1/Nalbari/17 Construction of Bridge in Nalbari district i) Br. No. 2/1 on Baragra Shiva Than Chowk to Namati Natun Bazar via Binapani LP School,Please refer Tender documents. ,NA ,"2,44,53,000",Civil Works - Bridges,NA ,Tender,180.0,720.0,Nalbari,781126.0,O/o the CE (EAP) PWRD ,O/o the CE (EAP) PWRD Fatasil Ambari ,23-Dec-2025 11:00 AM ,"O/o the CE (EAP) PWRD, Fatasil Ambari",No ,No,"CE (EAP) PWRD, Fatasil Ambari",O/o the CE (EAP) PWRD Fatasil Ambari,16-Dec-2025 05:30 PM,06-Jan-2026 02:30 PM,16-Dec-2025 05:30 PM,06-Jan-2026 02:00 PM,16-Dec-2025 05:30 PM ,23-Dec-2025 11:00 AM ,16-Dec-2025 05:30 PM,06-Jan-2026 02:00 PM,10-Feb-2026 03:00 PM,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,291972.0,Dhaneswar Kalita,05-Jan-2026 01:58 PM,Accepted-AOC,Low rate,12-Jun-2026 03:55 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3.0,291931.0,JYOTI PRAKASH BAISHYA,05-Jan-2026 10:13 PM,Rejected-Finance,High Rate,11-Jun-2026 06:40 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,LOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,4.0,291412.0,M/S CHOUDHURY ENTERPRISE,05-Jan-2026 12:14 PM,Rejected-Finance,High Rate,11-Jun-2026 06:40 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,ESMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,5.0,291348.0,Nipul Kalita,06-Jan-2026 12:32 PM,Rejected-Finance,High Rate,11-Jun-2026 06:40 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualifcation details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,6.0,291591.0,SYED PAZIRUDDIN AHMED,06-Jan-2026 01:54 PM,Rejected-Finance,High Rate,11-Jun-2026 06:40 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,LOF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
