Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Annie Pegu,Internal,,Akikul Aman,13-Jan-2026 06:49 PM,16-Jan-2026 12:00 PM,techsummary_77396.pdf (226.89 KB),Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept||Kamrup Circle||Boko Chayagaon Division,2025_ID_48710_1,NIT No.7 of 2025-26,Construction of 2 Nos. of RCC Check Dam at village Ulupara (Dhopguri) and 2 No. Sakhati under SOPD for the year 2025-26,1.0,289110.0,B.B. Enterprise,INR,"1,995,790",Annie Pegu,Internal,,Akikul Aman,30-Jan-2026 01:29 PM,finsummary_77396.pdf (873.07 KB),Finance,Admitted,Apurba Das,16-Jan-2026 12:27 PM,,BOQ Comparative Chart,1.0,289110.0,B.B. Enterprise,11-Dec-2025 11:04 AM,Accepted-AOC,L1,16-Jun-2026 02:38 PM,10-Feb-2026,"INR 3,893,394",180.0,Akikul Aman,16-Jun-2026 02:38 PM,AOCfinal.pdf (883.00 KB),Technical,Admitted,Apurba Das,11-Dec-2025 03:22 PM,,AOC,"86,739",Yes,fixed,,Nil,Nil,Construction of 2 Nos. of RCC Check Dam at village Ulupara (Dhopguri) and 2 No. Sakhati under SOPD for the year 2025-26,Construction of 2 Nos. of RCC Check Dam at village Ulupara (Dhopguri) and 2 No. Sakhati under SOPD for the year 2025-26,Please refer Tender documents. ,NA ,"43,36,955",Civil Works,NA ,Tender,180.0,NA ,Boko,781123.0,NA ,NA ,NA ,"O/o EE, Boko-Chaygaon-Chamaria Div(I), Boko",No ,No,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept||Kamrup Circle||Boko Chayagaon Division,NIT No.7 of 2025-26,2025_ID_48710_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,20-Nov-2025 06:00 PM,11-Dec-2025 03:00 PM,20-Nov-2025 06:30 PM,11-Dec-2025 02:00 PM,NA ,NA ,20-Nov-2025 06:30 PM,11-Dec-2025 02:00 PM,16-Jan-2026 12:00 PM,1.0,Fee/PreQual/Technical,.pdf,Signed NIT copy,"EE, Boko-Chaygaon-Chamaria Div(I), Boko","O/o EE, Boko-Chaygaon-Chamaria Div(I), Boko","1,000",Nil,Nil,Yes,AOC
,,,,,,,,,,,2.0,289027.0,S S SOLUTIONS JV,INR,"1,897,604",,,,,,,,,,,,,2.0,289077.0,MANOJ TALUKDAR,11-Dec-2025 01:12 PM,Rejected-Technical,"The tender submitted by Monoj Talukdar has been rejected on technical grounds, as the bidder has outstanding liabilities pertaining to the Renovation of Singua FIS under SOPD for the year 2022-23",13-Jan-2026 06:49 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EMD details and cost of Bid document details,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,289027.0,S S SOLUTIONS JV,11-Dec-2025 12:51 PM,Accepted-AOC,L1,16-Jun-2026 02:38 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy of Technical Qualification Documents,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Signed copy of Bid Document,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,AOC
