S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
1.0,289486.0,SRI BIJAY KUMAR MORE,INR,"44,150,000",Chief Engineer,Internal,,ABIDUR RAHMAN,17-Jun-2026 02:21 PM,finsummary_77667.pdf (1167.08 KB),Technical,Summary,Chandana Basumatary,18-Dec-2025 04:31 PM,technical_77667.pdf,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_48645_28,CE/TB-III(H_E)/40/2025/13 Dated 22-10-2025,"Construction of New Building of 100 Secondary Schools under RIDF-XXXI (2025-26) for Nirmali Girls High School under Dibrugarh, Chabua Lahowal, Khowang and Ting DTBD ( Package-59)",Finance,Summary,Chandana Basumatary,30-Dec-2025 05:28 PM,finance_77667.pdf,BOQ Comparative Chart,CE PWD(Bldg),Internal,,ABIDUR RAHMAN,30-Dec-2025 04:37 PM,30-Dec-2025 04:40 PM,techsummary_77667.pdf (1155.24 KB),1.0,289633.0,PABITRA SAIKIA,17-Dec-2025 04:30 PM,Rejected-AOC,not awarded,17-Jun-2026 02:23 PM,17-Jun-2026,"INR 44,150,000",545.0,ABIDUR RAHMAN,17-Jun-2026 02:23 PM,nirmaliFWO.pdf (1167.00 KB),AOC,"7,96,759",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"8,000",Nil,Nil,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,CE/TB-III(H_E)/40/2025/13 Dated 22-10-2025,2025_PWBNH_48645_28,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Construction of New Building of 100 Secondary Schools under RIDF-XXXI (2025-26) for Nirmali Girls High School under Dibrugarh, Chabua Lahowal, Khowang and Ting DTBD ( Package-59)","Construction of New Building of 100 Secondary Schools under RIDF-XXXI (2025-26) for Nirmali Girls High School under Dibrugarh, Chabua Lahowal, Khowang and Ting DTBD ( Package-59)",Please refer Tender documents. ,NA ,"3,98,37,952",Civil Works - Building,NA ,Tender,180.0,545.0,Dibrugarh,786001.0,"O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3 ","O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3 ",04-Dec-2025 11:30 AM ,"O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3",No ,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,29-Nov-2025 09:00 AM,18-Dec-2025 04:00 PM,29-Nov-2025 09:00 AM,18-Dec-2025 02:00 PM,NA ,NA ,29-Nov-2025 09:00 AM,18-Dec-2025 02:00 PM,30-Dec-2025 04:40 PM,"CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3","O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,289486.0,SRI BIJAY KUMAR MORE,18-Dec-2025 12:10 PM,Accepted-AOC,awarded,17-Jun-2026 02:23 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,,,,,,,,,,,,AOC
