EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"25,00,000",No,fixed,,Nil,Nil,23-Jan-2026 09:00 AM,24-Feb-2026 02:00 PM,23-Jan-2026 09:00 AM,23-Feb-2026 04:00 PM,NA ,NA ,04-Feb-2026 09:00 AM,23-Feb-2026 04:00 PM,11-May-2026 04:00 PM,"CGM D, LAR, APDCL","O/o the CGM D, LAR, APDCL, Bijulee Bhawan, 5th Floor, Paltanbazar, Ghy-01","20,000",Nil,Nil,No,1,date extension corrigendum,Date,,"Construction of 33kV Dedicated line to provide power supply to IGGL,Barpalaha,Baihata Chariali,Kamrup,Assam from 132/33kV Kamalpur Grid SS to IGGL main entrance gate, Baihata Chariali under Baihata Chariali ESD under Deposit Work on Full Turnkey Mode","Construction of 33kV Dedicated line to provide power supply to IGGL,Barpalaha,Baihata Chariali,Kamrup,Assam from 132/33kV Kamalpur Grid SS to IGGL main entrance gate, Baihata Chariali under Baihata Chariali ESD under Deposit Work on Full Turnkey Mode",Please refer Tender documents. ,NA ,"8,79,45,570",Electrical Works,NA ,Tender,240.0,NA ,Baihata Chariali,781381.0,"O/o the CGM D, LAR, APDCL ","O/o the CGM D, LAR, APDCL, Bijulee Bhawan, 5th Floor, Paltanbazar, Ghy-01 ",30-Jan-2026 02:00 PM ,"O/o the CGM D, LAR, APDCL",No ,No,1.0,Fee/PreQual/Technical,.rar,Technical Bid,Assam Power Distribution Company Ltd||CGM(D) Lower Assam Region - APDCL,"CGM(DandS)/APDCL/LAR/IGGL, Baihata Chariali/2025-26/02",2026_APDCL_50522_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC,CGM LAR APDCL,Internal,,Papiya Deori,11-Jun-2026 01:47 PM,finsummary_80409.pdf (433.00 KB),11-Jun-2026,"INR 70,356,456.01",150.0,Papiya Deori,11-Jun-2026 02:18 PM,POIGGL.pdf (584.00 KB),Technical,technical bid opening,Utpal Kumar Medhi,24-Feb-2026 03:06 PM,,1.0,297833.0,Ms HEMEN DEKA,16-Feb-2026 02:30 PM,Rejected-Technical,non responsive,11-May-2026 01:36 PM,Finance,price bid opening,Papiya Deori,11-Jun-2026 01:26 PM,,BOQ Comparative Chart,1.0,298245.0,SINGHI INFRAPOWER PROJECTS PRIVATE LIMITED,INR,"70,356,456.01",Assam Power Distribution Company Ltd||CGM(D) Lower Assam Region - APDCL,2026_APDCL_50522_1,"CGM(DandS)/APDCL/LAR/IGGL, Baihata Chariali/2025-26/02","Construction of 33kV Dedicated line to provide power supply to IGGL,Barpalaha,Baihata Chariali,Kamrup,Assam from 132/33kV Kamalpur Grid SS to IGGL main entrance gate, Baihata Chariali under Baihata Chariali ESD under Deposit Work on Full Turnkey Mode",CGM LAR APDCL,Internal,,Papiya Deori,11-May-2026 01:36 PM,11-May-2026 04:00 PM,techsummary_80409.pdf (1571.05 KB),AOC
,,,,,,,,,,,,,,,,,,,,,2,pre-bid meeting link,Other,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid Schedule,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2.0,298245.0,SINGHI INFRAPOWER PROJECTS PRIVATE LIMITED,23-Feb-2026 01:47 PM,Accepted-AOC,L1 bidder,11-Jun-2026 02:18 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,3,Corrigendum1,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
