S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
1,297075,M/S. M.P. AGARWALLA,11-Feb-2026 08:36 PM,Accepted-AOC,AWARDED,13-Jun-2026 04:22 PM,Director Design,Internal,,Jayanta Kumar Barman,23-Feb-2026 11:59 AM,23-Feb-2026 12:00 PM,techsummary_80600.pdf (133.98 KB),Director Design,Internal,,Jayanta Kumar Barman,13-Jun-2026 04:17 PM,finsummary_80600.pdf (309.10 KB),Technical,All Bids are opened for Technical Evaluation,Jayanta Kumar Barman,23-Feb-2026 11:13 AM,,Department of Water Resources||Chief Engineer - DoWR,2026_DoWR_50644_1,GOLAGHAT/2025-26/SOPD-G/IV,Anti-erosion measures at Sesamukh area on the left bank of river Dhansiri.,1.0,297075.0,M/S. M.P. AGARWALLA,INR,"49,496,685.96",13-Jun-2026,"INR 49,496,685.96",180.0,Jayanta Kumar Barman,13-Jun-2026 04:21 PM,FWO_Golaghat_Sesamukh_LB_Dhansiri.PDF (1634.00 KB),Anti-erosion measures at Sesamukh area on the left bank of river Dhansiri.,Finance,All Bids are opened for Financial Evaluation,Jayanta Kumar Barman,19-May-2026 12:12 PM,,BOQ Comparative Chart,AOC,"Chief Engineer, Water Resources Department","Assam Water Centre, O/o the Chief Engineer, WRD, 5th Floor, Basistha-29.",30-Jan-2026 06:55 PM,12-Feb-2026 03:00 PM,30-Jan-2026 06:55 PM,12-Feb-2026 02:00 PM,NA ,NA ,07-Feb-2026 10:00 AM,12-Feb-2026 02:00 PM,23-Feb-2026 12:00 PM,Anti-erosion measures at Sesamukh area on the left bank of river Dhansiri.,Anti-erosion measures at Sesamukh area on the left bank of river Dhansiri.,Please refer Tender documents. ,NA ,"4,95,17,437",Civil Works,NA ,Tender,180.0,180.0,"Sesamukh, Golaghat",785621.0,NA ,NA ,NA ,Guwahati,No ,No,"9,90,349",Yes,percentage,2.0%,Nil,Nil,"10,000",Nil,Nil,No,Department of Water Resources||Chief Engineer - DoWR,GOLAGHAT/2025-26/SOPD-G/IV,2026_DoWR_50644_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Technical Documents,AOC
2,297077,Nirmal Kumar Agarwalla,11-Feb-2026 08:27 PM,Rejected-AOC,Not Qualified for AOC,13-Jun-2026 04:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Bid,AOC
