Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"Construction of New Building of 100 Secondary Schools under RIDF-XXXI (2025-26) for Dhaman HSS under Dibrugarh, Chabua Lahowal, Khowang and Ting DTBD ( Package-62)","Construction of New Building of 100 Secondary Schools under RIDF-XXXI (2025-26) for Dhaman HSS under Dibrugarh, Chabua Lahowal, Khowang and Ting DTBD ( Package-62)",Please refer Tender documents. ,NA ,"3,98,37,952",Civil Works - Building,NA ,Tender,180.0,545.0,Dibrugarh,786001.0,"O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3 ","O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3 ",04-Dec-2025 11:30 AM ,"O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3",No ,No,"CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3","O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3",Public Works Building and NH Department||Chief Engineer-Building - PWBNH,CE/TB-III(H_E)/40/2025/13 Dated 22-10-2025,2025_PWBNH_48645_30,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"7,96,759",Yes,percentage,2.0%,Nil,Nil,29-Nov-2025 09:00 AM,18-Dec-2025 04:00 PM,29-Nov-2025 09:00 AM,18-Dec-2025 02:00 PM,NA ,NA ,29-Nov-2025 09:00 AM,18-Dec-2025 02:00 PM,05-Jan-2026 02:30 PM,"8,000",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,AOC,12-Jun-2026,"INR 43,761,990",545.0,ABIDUR RAHMAN,17-Jun-2026 02:14 PM,dhamanFWO.pdf (1155.00 KB),1.0,288914.0,PABITRA SAIKIA,18-Dec-2025 12:51 PM,Rejected-AOC,not awarded,17-Jun-2026 02:14 PM,CE PWD(Bldg),Internal,,Chandana Basumatary,05-Jan-2026 02:17 PM,05-Jan-2026 02:30 PM,techsummary_77672.pdf (1092.43 KB),Finance,Summary,ABIDUR RAHMAN,05-Jan-2026 03:25 PM,finance_77672.pdf,BOQ Comparative Chart,Technical,Summary,Chandana Basumatary,18-Dec-2025 04:25 PM,technical_77672.pdf,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_48645_30,CE/TB-III(H_E)/40/2025/13 Dated 22-10-2025,"Construction of New Building of 100 Secondary Schools under RIDF-XXXI (2025-26) for Dhaman HSS under Dibrugarh, Chabua Lahowal, Khowang and Ting DTBD ( Package-62)",Chief Engineer,Internal,,ABIDUR RAHMAN,03-Jun-2026 02:44 PM,finsummary_77672.pdf (1155.26 KB),1.0,288911.0,Suman Construction,INR,"43,761,990",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,AOC,,,,,,,2.0,288911.0,Suman Construction,18-Dec-2025 12:40 PM,Accepted-AOC,awarded,17-Jun-2026 02:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
