Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
06-Jun-2026,"INR 522,285.7",60.0,Utpal Borgohain,06-Jun-2026 10:56 AM,AoCSumpPump.pdf (316.00 KB),PO awarded to L1 bidder M/s Dencil Pumps and Systems Pvt Ltd,Industries and Commerce Department||Assam Gas Company Ltd - ICD,2025_ICD_42955_1,TENDER/BOOT/GLHT/SUMP PUMP/2024/01,Supply Install and Commissioning of Sump Pump,Managing Director,Internal,"R Baruah, J K Bora, P J Dutta, R Phukan, D Phukan, D Barman, S Dhar, U Doimari, U K Borgohain",Utpal Borgohain,02-Aug-2025 09:37 AM,02-Aug-2025 09:40 AM,techsummary_68756.pdf (147.39 KB),Managing Director,Internal,Approved by Purchase Committee,Utpal Borgohain,04-Jun-2026 03:39 PM,finsummary_68756.pdf (1946.92 KB),Technical,Only 2 bids received for the tender.,Utpal Borgohain,05-May-2025 04:30 PM,,1.0,263276.0,MASCOT DYNAMICS PVT. LTD.,INR,"522,285.7",Finance,Bids opened for technically qualified bidders,Utpal Borgohain,04-Jun-2026 03:31 PM,,BOQ Comparative Chart,1.0,265092.0,Dencil Pumps & Systems Pvt Ltd,04-Apr-2025 03:46 PM,Rejected-Finance,Rejected as L2 bidder,04-Jun-2026 03:39 PM,AOC,1.0,SBI Bank,19-Feb-2025 04:00 PM,05-May-2025 03:30 PM,19-Feb-2025 05:00 PM,05-May-2025 03:00 PM,20-Feb-2025 10:00 AM ,28-Feb-2025 03:30 PM ,20-Feb-2025 10:00 AM,05-May-2025 03:00 PM,02-Aug-2025 09:40 AM,1.0,Fee/PreQual/Technical,.pdf,NIT Volume I,"Shri D Phukan, CM M","Assam Gas Company Limited P.O. Duliajan, Dist. Dibrugarh, Assam-786602",1.0,Corrigendum 8,Date,,Supply Install and Commissioning of Sump Pump,Supply Install and Commissioning of Sump Pump,Please refer Tender documents. ,NA ,,Mechanical Engg Items,NA ,Tender,180.0,60.0,"Rupkhelia, Golaghat",785621.0,Online ,"Assam Gas Company Limited P.O. Duliajan, Dist. Dibrugarh, Assam-786602 ",27-Feb-2025 12:00 PM ,Duliajan,No ,No,"10,000",Yes,fixed,,Nil,Nil,Industries and Commerce Department||Assam Gas Company Ltd - ICD,TENDER/BOOT/GLHT/SUMP PUMP/2024/01,2025_ICD_42955_1,Yes,Open Tender,Works,Goods,2.0,No,No,Online,No,No,No,100.0,Nil,Nil,Yes,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,263276.0,MASCOT DYNAMICS PVT. LTD.,04-Apr-2025 01:26 PM,Accepted-AOC,Accepted as L1 bidder,06-Jun-2026 10:56 AM,AOC,,,,,,,,,,,,,,.pdf,NIT Volume II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
