S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Addendum-I,Date,,"Engagement of NGO/ Firm for Implementation support of resettlement plan in four subproject areas (Lot 3- Nagaon, Morigaon and Kamrup Districts)","Engagement of NGO/ Firm for Implementation support of resettlement plan in four subproject areas (Lot 3- Nagaon, Morigaon and Kamrup Districts)",Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,90.0,540.0,"Nagaon, Morigaon and Kamrup Districts",781029.0,"Kopili Conference Hall, Assam Water Centre ","At 4th Floor, Assam Water Centre Basistha Chariali, NH 27 Guwahati, Assam-781029 ",26-Dec-2025 03:00 PM ,"Kopili Conference Hall, Assam Water Centre",No ,No,0.0,No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,RFQ Document along with ToR,19-Dec-2025 02:30 PM,12-Jan-2026 04:00 PM,19-Dec-2025 02:30 PM,12-Jan-2026 02:00 PM,19-Dec-2025 02:30 PM ,27-Dec-2025 02:00 PM ,29-Dec-2025 09:00 AM,12-Jan-2026 02:00 PM,0.0,Nil,Nil,No,"Chief Executive Officer, FREMAA","At 4th Floor, Assam Water Centre Basistha Chariali, NH 27 Guwahati, Assam-781029",Department of Water Resources-Externally Aided Project||Flood and River Erosion Management Agency of Assam||WRD- ADB Funded Tenders,NCS-AF-07-RP/Lot 3,2025_WREAP_49484_1,Yes,Limited,Lump-sum,Services,1.0,No,No,Not Applicable,No,No,No,AOC,1,292771,AMAR PRAYAS GOSTHI,11-Jan-2026 10:40 PM,Rejected-Technical,Quoted amount is higher than lowest quoted substantially responsive bidder,15-Jun-2026 04:51 PM,16-Jun-2026,"INR 4,806,000",540.0,Diganta Sarma,16-Jun-2026 12:17 PM,RIPPAFLot3.pdf (746.00 KB),"Contract Amount exclusive of Provisional Sum, Contingency and GST.","OSD, FREMAA",Internal,,Diganta Sarma,16-Jun-2026 11:29 AM,finsummary_78531.pdf (754.03 KB),Finance,Bid Opening Summary,Diganta Sarma,22-Jan-2026 12:27 PM,finance_78531.pdf,BOQ Comparative Chart,"OSD, FREMAA",Internal,,Diganta Sarma,15-Jun-2026 04:51 PM,techsummary_78531.pdf (754.03 KB),Department of Water Resources-Externally Aided Project||Flood and River Erosion Management Agency of Assam||WRD- ADB Funded Tenders,2025_WREAP_49484_1,NCS-AF-07-RP/Lot 3,"Engagement of NGO/ Firm for Implementation support of resettlement plan in four subproject areas (Lot 3- Nagaon, Morigaon and Kamrup Districts)",1.0,292831.0,SCORPION,INR,"4,806,000",AOC
2.0,Pre-Bid Minutes and Replies of Queries,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Supporting Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,291929,Consultants for Rural Area Development Linked Economy (CRADLE),10-Jan-2026 05:31 PM,Rejected-Technical,Quoted amount is higher than lowest quoted substantially responsive bidder,15-Jun-2026 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,291642,Sarita Rani,03-Jan-2026 02:24 PM,Rejected-Technical,Quoted amount is higher than lowest quoted substantially responsive bidder,15-Jun-2026 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,292831,SCORPION,12-Jan-2026 12:20 PM,Accepted-AOC,"Contract Amount exclusive of Provisional Sum, Contingency and GST.",16-Jun-2026 12:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
