Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
750.0,Nil,Nil,No,02-Feb-2026 04:00 PM,19-Feb-2026 03:30 PM,02-Feb-2026 04:00 PM,18-Feb-2026 02:00 PM,NA ,NA ,02-Feb-2026 04:00 PM,18-Feb-2026 02:00 PM,11-Mar-2026 10:35 AM,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,"48,000",Yes,percentage,2.0%,Nil,Nil,MD NHM ASSAM,"office of the MD NHM, Assam",National Health Mission||State Programme Management Unit - NHM,Construction NHM/I/1408783/2026,2026_NHM_50703_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"Construction of AYUSH Dispensary (Assam Type) at Rampur CHC in Kamrup(Rural) District, for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) at Rampur CHC in Kamrup(Rural) District, for FY 2022-23 under NAM, Assam.",Please refer Tender documents. ,NA ,"24,00,000",Civil Works,NA ,Tender,225.0,180.0,Rampur,781017.0,NA ,NA ,NA ,"office of the MD NHM, Assam",No ,No,1.0,SBI Bank,AOC,National Health Mission||State Programme Management Unit - NHM,2026_NHM_50703_1,Construction NHM/I/1408783/2026,"Construction of AYUSH Dispensary (Assam Type) at Rampur CHC in Kamrup(Rural) District, for FY 2022-23 under NAM, Assam.",08-Jun-2026,"INR 2,399,000",180.0,Mousomi Goswami,08-Jun-2026 01:15 PM,workorderrampur.pdf (184.00 KB),1.0,297352.0,Devajit Kutum,13-Feb-2026 05:33 PM,Rejected-Finance,L3,08-Jun-2026 01:12 PM,Finance,financial bid opened,Mousomi Goswami,11-Mar-2026 11:18 AM,,BOQ Comparative Chart,1.0,297350.0,Shri Prasanta Lahkar,INR,"2,399,000",OSD,Internal,,Mousomi Goswami,08-Jun-2026 01:12 PM,finsummary_80690.pdf (820.63 KB),Technical,TECHNICAL BID OPENED,Mousomi Goswami,11-Mar-2026 10:11 AM,,OSD,Internal,,Mousomi Goswami,11-Mar-2026 10:26 AM,11-Mar-2026 10:35 AM,techsummary_80690.pdf (5419.82 KB),AOC
,,,,,,,,,,,,,,,.pdf,Signed copy of SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,2.0,297353.0,Jintu Kumar Deori,13-Feb-2026 05:27 PM,Rejected-Finance,L2,08-Jun-2026 01:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,3.0,297350.0,Shri Prasanta Lahkar,13-Feb-2026 05:19 PM,Accepted-AOC,L1,08-Jun-2026 01:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
