Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
JK Basumatary,Internal,"MK Brahma, C Ray, D Baruah",Munu Kr Brahma,15-May-2026 05:36 PM,15-May-2026 05:40 PM,techsummary_82130.pdf (681.84 KB),1.0,302463.0,CHENTU CHAKLADER,30-Mar-2026 10:25 AM,Accepted-AOC,L1,05-Jun-2026 08:56 PM,Bodoland Territorial Council||PWD-BTC,2026_BoTC_51799_1,TECH-28/SE(RB)/2019-20/21,Construction of ICBP Road from Ulubari to Betbari Village at Bijni in Chirang District of BTC for the year 2025-26. TN-394-14.,JK Basumatary,Internal,"D Boruah, C Ray, MK Brahma",Munu Kr Brahma,05-Jun-2026 08:39 PM,finsummary_82130.pdf (976.00 KB),Technical,TechnicalEvaluation,Munu Kr Brahma,15-May-2026 05:24 PM,technical_82130.pdf,1.0,302463.0,CHENTU CHAKLADER,INR,"19,990,000",05-Jun-2026,"INR 19,990,000",180.0,Munu Kr Brahma,05-Jun-2026 08:56 PM,AOC39414.pdf (380.00 KB),AOCChentu,Finance,Financialminutes,Munu Kr Brahma,05-Jun-2026 08:06 PM,finance_82130.pdf,BOQ Comparative Chart,AOC,Construction of ICBP Road from Ulubari to Betbari Village at Bijni in Chirang District of BTC for the year 2025-26. TN-394-14.,Construction of ICBP Road from Ulubari to Betbari Village at Bijni in Chirang District of BTC for the year 2025-26. TN-394-14.,Please refer Tender documents. ,NA ,"1,99,99,600",Civil Works – Roads,NA ,Tender,180.0,180.0,Chirang,783385.0,NA ,NA ,NA ,"S.E. PWD (R and B) Circle, Kokrajhar",No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,"4,000",Nil,Nil,No,Bodoland Territorial Council||PWD-BTC,TECH-28/SE(RB)/2019-20/21,2026_BoTC_51799_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"S.E. PWD (R and B) Circle, Kokrajhar","O/o S.E. PWD (R and B) Circle, Kokrajhar",1.0,SBI Bank,09-Mar-2026 02:00 PM,30-Mar-2026 02:00 PM,10-Mar-2026 03:00 PM,30-Mar-2026 01:00 PM,09-Mar-2026 02:00 PM ,30-Mar-2026 12:00 PM ,10-Mar-2026 03:00 PM,30-Mar-2026 01:00 PM,15-May-2026 05:40 PM,"3,99,992",Yes,percentage,2.0%,Nil,Nil,AOC
,,,,,,,2.0,302320.0,LUTFAR RAHMAN,29-Mar-2026 11:08 PM,Rejected-Finance,L2,05-Jun-2026 08:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3.0,302601.0,RABIN CHANDRA SARKAR,29-Mar-2026 05:24 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,15-May-2026 05:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
