Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Public Works Building and NH Department||Chief Engineer-Building - PWBNH,SE(B)/DBC/LHAMCH/25-26/89,2026_PWBNH_51715_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"1,34,331",Yes,fixed,,Nil,Nil,"1,400",Nil,Nil,Yes,06-Mar-2026 02:45 PM,14-Mar-2026 03:00 PM,06-Mar-2026 02:45 PM,14-Mar-2026 02:00 PM,NA ,NA ,06-Mar-2026 02:45 PM,14-Mar-2026 02:00 PM,08-May-2026 11:55 AM,"Repair Renovation of Ladies Hostel No. 1 of Assam Medical College and Hospital, Dibrugarh.","Repair Renovation of Ladies Hostel No. 1 of Assam Medical College and Hospital, Dibrugarh.",Please refer Tender documents. ,NA ,"67,16,551",Civil Works - Building,NA ,Tender,180.0,180.0,DIBRUGARH,786001.0,"SE OFFICE, DIBRUGARH BLDG CIRCLE, DIBRUGARH ","SE OFFICE, DIBRUGARH BLDG CIRCLE, DIBRUGARH ",09-Mar-2026 11:00 AM ,"SE OFFICE, DIBRUGARH BLDG CIRCLE, DIBRUGARH",No ,No,"SE, DIBRUGARH BLDG CIRCLE, DIBRUGARH","SE OFFICE, DIBRUGARH BLDG CIRCLE, DIBRUGARH",1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,COST OF BID AND EMD,AOC,LOKESH MAZUMDAR,Internal,,Jinnat Saberin,10-Jun-2026 11:59 AM,finsummary_82042.pdf (4301.50 KB),10-Jun-2026,"INR 7,256,620",180.0,Jinnat Saberin,10-Jun-2026 12:01 PM,FWOAMCHLH.pdf (4989.00 KB),Finance,2 bids opened,Jinnat Saberin,10-Jun-2026 11:56 AM,,BOQ Comparative Chart,Technical,2 BIDS OPNED,Jinnat Saberin,15-Mar-2026 12:40 PM,technical_82042.pdf,1.0,301276.0,BHAGYA JYOTI PATRA,13-Mar-2026 03:13 PM,Rejected-AOC,L2,10-Jun-2026 12:01 PM,1.0,301175.0,DHANESWAR SHAH,INR,"7,256,620",Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2026_PWBNH_51715_1,SE(B)/DBC/LHAMCH/25-26/89,"Repair Renovation of Ladies Hostel No. 1 of Assam Medical College and Hospital, Dibrugarh.",LOKESH MAZUMDAR,Internal,,Jinnat Saberin,08-May-2026 11:53 AM,08-May-2026 11:55 AM,techsummary_82042.pdf (362.60 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BID DOCUMENT,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,301175.0,DHANESWAR SHAH,13-Mar-2026 05:22 PM,Accepted-AOC,L1,10-Jun-2026 12:01 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATION,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
