Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
JK Basumatary,Internal,"C RAY, MK BRAHMA, D BARUAH",Munu Kr Brahma,23-Feb-2026 04:17 PM,23-Feb-2026 04:20 PM,techsummary_80945.pdf (721.73 KB),1.0,298156.0,ABDUL MAZID PASHA,18-Feb-2026 08:09 PM,Accepted-AOC,L1,10-Jun-2026 12:04 AM,Bodoland Territorial Council||PWD-BTC,2026_BoTC_50837_1,TECH-28/SE(RB)/2019-20/09,Const. of ICBP road Guwabari Market to Madhab Chetry house to Pub Guwabari under Tamulpur District. TN-388-4.,Technical,Technical Evaluation,Munu Kr Brahma,23-Feb-2026 04:14 PM,technical_80945.pdf,JK Basumatary,Internal,"D Boruah, C Ray, MK Brahma",Munu Kr Brahma,09-Jun-2026 11:42 PM,finsummary_80945.pdf (660.54 KB),1.0,298156.0,ABDUL MAZID PASHA,INR,"7,378,591",10-Jun-2026,"INR 7,378,591",180.0,Munu Kr Brahma,10-Jun-2026 12:04 AM,AOC3884.pdf (386.00 KB),AOC3884,Finance,Financialminutes,Munu Kr Brahma,09-Jun-2026 11:31 PM,finance_80945.pdf,BOQ Comparative Chart,AOC,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Tender Fee and EMD,05-Feb-2026 03:00 PM,19-Feb-2026 02:00 PM,06-Feb-2026 03:00 PM,19-Feb-2026 01:00 PM,06-Feb-2026 03:00 PM ,19-Feb-2026 12:00 PM ,06-Feb-2026 03:00 PM,19-Feb-2026 01:00 PM,23-Feb-2026 04:20 PM,Bodoland Territorial Council||PWD-BTC,TECH-28/SE(RB)/2019-20/09,2026_BoTC_50837_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"1,500",Nil,Nil,No,"S.E. PWD (R and B) Circle, Kokrajhar","O/o S.E. PWD (R and B) Circle, Kokrajhar",Const. of ICBP road Guwabari Market to Madhab Chetry house to Pub Guwabari under Tamulpur District. TN-388-4.,Const. of ICBP road Guwabari Market to Madhab Chetry house to Pub Guwabari under Tamulpur District. TN-388-4.,Please refer Tender documents. ,NA ,"73,78,591",Civil Works – Roads,NA ,Tender,180.0,180.0,Tamulpur,781367.0,NA ,NA ,NA ,"S.E. PWD (R and B) Circle, Kokrajhar",No ,No,"1,47,572",Yes,percentage,2.0%,Nil,Nil,AOC
,,,,,,,2.0,298304.0,Benudhar Pegu,18-Feb-2026 07:43 PM,Rejected-Finance,L3,09-Jun-2026 11:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3.0,298476.0,Raju Mesh,18-Feb-2026 06:28 PM,Rejected-Finance,L2,09-Jun-2026 11:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
