Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Tender Stage
16-Jun-2026,"INR 9,022,378.5",90.0,Lakhimi Khargharia,16-Jun-2026 04:14 PM,WO_KBRoad.pdf (707.00 KB),LOA,Urban Development Department||Directorate of Municipality Administration - UDD||Jorhat Municipal Board,2025_UDD_48643_3,JMB/1546,Supplying and installation of antique design Street Light through both sides of the road with underground cabling ( Considering 25m pole to pole distance for 1000m at Gar ali to K. B Road upto Gitarthi point(1150.00 M),Finance,Fin Summary,Lakhimi Khargharia,10-Jun-2026 02:14 PM,,BOQ Comparative Chart,1,289069,ASSAM SUPPLY SYNDICATE,11-Dec-2025 01:23 PM,Rejected-AOC,Rejected,16-Jun-2026 04:14 PM,Lakhimi Khargharia Chairperson JMB,Internal,,Lakhimi Khargharia,06-Jun-2026 04:26 PM,06-Jun-2026 04:30 PM,techsummary_77311.pdf (1963.91 KB),1.0,289014.0,Industrial Systems LLP,INR,"9,022,378.5",Technical,Tech Summary,Lakhimi Khargharia,06-Jun-2026 04:20 PM,,Lakhimi Khargharia Chairperson JMB,Internal,,Lakhimi Khargharia,16-Jun-2026 04:10 PM,finsummary_77311.pdf (194.23 KB),AOC,1.0,Extension of date,Date,,Supplying and installation of antique design Street Light through both sides of the road with underground cabling ( Considering 25m pole to pole distance for 1000m at Gar ali to K. B Road upto Gitarthi point(1150.00 M),Supplying and installation of antique design Street Light through both sides of the road with underground cabling ( Considering 25m pole to pole distance for 1000m at Gar ali to K. B Road upto Gitarthi point(1150.00 M),Please refer Tender documents. ,NA ,"1,00,24,865",Electrical Works,NA ,Tender,180.0,90.0,Jorhat,785001.0,O/O Jorhat Municipal Board ,O/O Jorhat Municipal Board ,04-Dec-2025 01:00 PM ,O/O Jorhat Municipal Board,No ,No,"2,100",Nil,Nil,No,"2,00,497",Yes,percentage,2.0%,Nil,Nil,EO/CHAIRPERSON JORHAT MUNICIPAL BOARD,O/O Jorhat Municipal Board,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Document,Urban Development Department||Directorate of Municipality Administration - UDD||Jorhat Municipal Board,JMB/1546,2025_UDD_48643_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,15-Nov-2025 12:00 PM,16-Dec-2025 01:00 PM,15-Nov-2025 12:00 PM,12-Dec-2025 04:30 PM,NA ,NA ,15-Nov-2025 12:00 PM,12-Dec-2025 04:30 PM,06-Jun-2026 04:30 PM,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,2,289061,D.D.METAL CORPORATION,11-Dec-2025 09:52 AM,Rejected-Technical,Rejected,06-Jun-2026 04:26 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,3,289093,D KUMAR AND COMPANY,12-Dec-2025 04:04 PM,Rejected-Technical,Rejected,06-Jun-2026 04:26 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,4,289040,ELECTROKINGS PROJECTS PRIVATE LIMITED,11-Dec-2025 02:13 PM,Rejected-Technical,Rejected,06-Jun-2026 04:26 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,5,289096,GLOBAL POWER AND ENGINEERS,12-Dec-2025 10:25 AM,Rejected-AOC,Rejected,16-Jun-2026 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,6,289014,Industrial Systems LLP,12-Dec-2025 12:43 PM,Accepted-AOC,Accepted,16-Jun-2026 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,7,289245,MS LILI ENTERPRISE,12-Dec-2025 03:17 PM,Rejected-Technical,Rejected,06-Jun-2026 04:26 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,8,288472,M/s R.D.Constructions,11-Dec-2025 01:07 PM,Rejected-Technical,Rejected,06-Jun-2026 04:26 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,9,289065,MS Shiv Shakti Construction,11-Dec-2025 01:44 PM,Rejected-Technical,Rejected,06-Jun-2026 04:26 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,10,289079,SURAJ KUMAR SHARMA,11-Dec-2025 10:35 AM,Rejected-Technical,Rejected,06-Jun-2026 04:26 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
