S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Tender Stage
1.0,257637.0,GPD INFRASTRUCTURE PRIVATE LIMITED,INR,"25,378,576",Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,2025_PWRDW_42291_3,CEEAPARRBP111Tenders2024Pt-I40,Construction of Bridges in Baksa district i) Br. No. 2/1 on Garamdew to Gaon Rajastan via Gurmatary L.P. School,"Chief Engineer (EAP), PWRD",Internal,,Sanjita Bodo,01-Mar-2025 11:03 PM,03-Mar-2025 12:00 PM,techsummary_67979.pdf (88.72 KB),02-Jun-2026,"INR 25,378,576",545.0,Sanjita Bodo,02-Jun-2026 06:07 PM,Baksa_05.pdf (280.00 KB),CE(EAP)PWRD,Internal,,Sanjita Bodo,02-Jun-2026 05:58 PM,finsummary_67979.pdf (30.97 KB),Finance,Financial bid opened,Sanjita Bodo,03-Mar-2025 01:16 PM,,BOQ Comparative Chart,1.0,257637.0,GPD INFRASTRUCTURE PRIVATE LIMITED,05-Feb-2025 01:01 PM,Accepted-AOC,Negotiated Rate,02-Jun-2026 06:07 PM,Technical,Technical Bid Opened,Pallavi Chakravorty,05-Feb-2025 04:49 PM,,AOC,"4,83,000",Yes,fixed,,Nil,Nil,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,CEEAPARRBP111Tenders2024Pt-I40,2025_PWRDW_42291_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,22-Jan-2025 11:50 AM,05-Feb-2025 02:30 PM,22-Jan-2025 11:50 AM,05-Feb-2025 02:00 PM,22-Jan-2025 12:00 PM ,29-Jan-2025 11:00 AM ,22-Jan-2025 12:00 PM,05-Feb-2025 02:00 PM,03-Mar-2025 12:00 PM,"5,000",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,SBD,1.0,SBI Bank,Construction of Bridges in Baksa district i) Br. No. 2/1 on Garamdew to Gaon Rajastan via Gurmatary L.P. School,CE/EAP/ARRBP/OCB/Bridge-1/Baksa/05 Construction of Bridges in Baksa district i) Br. No. 2/1 on Garamdew to Gaon Rajastan via Gurmatary L.P. School,Please refer Tender documents. ,NA ,"2,41,72,000",Civil Works - Bridges,NA ,Tender,180.0,545.0,Baksa,781313.0,"O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari ","O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari, Guwahati-25 ",29-Jan-2025 11:00 AM ,"O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari",No ,No,1.0,NIT,Technical Bid,,"Chief Engineer (EAP), PWRD, Fatasil Ambari","O/o the Chief Engineer (EAP), PWRD, Fatasil Ambari, Guwahati-25",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,257699.0,M/S FOREVER,05-Feb-2025 12:54 PM,Not Admitted-Fee/PreQual/Technical,Others-Original Affidavit not submitted,05-Feb-2025 04:49 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification Details,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EMD details,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EMP,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Letter of Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Letter of Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
