Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
14-Nov-2025 09:00 AM,28-Nov-2025 02:30 PM,14-Nov-2025 09:00 AM,28-Nov-2025 02:00 PM,14-Nov-2025 09:00 AM ,21-Nov-2025 11:00 AM ,14-Nov-2025 09:00 AM,28-Nov-2025 02:00 PM,06-Dec-2025 03:00 PM,"5,29,880",Yes,fixed,,Nil,Nil,Public Works Roads Department,ARRBP/BR/01/2024/E696387/41,2025_PWD_48556_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Cachar/27 i) Br. on Road From 4th KM of Jirighat Bahadurpur Road to Uttar Digli via Boma Pumjee,CE/EAP/ARRBP/OCB/Bridge-1/Cachar/27 Construction of Bridge in Cachar district i) Br. on Road From 4th KM of Jirighat Bahadurpur Road to Uttar Digli via Boma Pumjee,Please refer Tender documents. ,NA ,"2,64,94,000",Civil Works - Bridges,NA ,Tender,90.0,720.0,Cachar District,788101.0,"O/o the CE (EAP) PWRD, Fatasil Ambari ","O/o the CE (EAP) PWRD, Fatasil Ambari, Assam, Guwahati-25 ",21-Nov-2025 11:00 AM ,"O/o the CE (EAP) PWRD, Fatasil Ambari",No ,No,1.0,Fee/PreQual/Technical,.pdf,Tender Fee n EMD Receipt,"CE (EAP) PWRD, Fatasil Ambari","O/o the CE (EAP) PWRD, Fatasil Ambari, Assam, Guwahati-25","5,000",Nil,Nil,No,1.0,SBI Bank,AOC,Public Works Roads Department,2025_PWD_48556_7,ARRBP/BR/01/2024/E696387/41,Cachar/27 i) Br. on Road From 4th KM of Jirighat Bahadurpur Road to Uttar Digli via Boma Pumjee,15-Jun-2026,"INR 27,816,051",720.0,Shubham Sen,15-Jun-2026 05:33 PM,WO.pdf (622.00 KB),1.0,287414.0,DEBOPRIYO DEB,28-Nov-2025 12:39 PM,Accepted-AOC,AOC given,15-Jun-2026 05:33 PM,Finance,Financial Bid has been opened,Shubham Sen,15-Jun-2026 05:28 PM,,BOQ Comparative Chart,"Chief Engineer,EAP",Internal,,Shubham Sen,15-Jun-2026 05:31 PM,finsummary_77167.pdf (706.92 KB),Technical,Technical Bid has been opened,Shubham Sen,05-Dec-2025 04:14 PM,,1.0,287414.0,DEBOPRIYO DEB,INR,"27,816,051","CE (EAP),PWRD,Assam",Internal,,Shubham Sen,06-Dec-2025 01:10 PM,06-Dec-2025 03:00 PM,techsummary_77167.pdf (70.23 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TS,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification Detail,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Letter of Technical Bid,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Letter of Financial Bid,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
