Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Public Works Building and NH Department||Chief Engineer-Building - PWBNH,CE/TB-III(H_E)/40/2025/13 Dated 22-10-2025,2025_PWBNH_48645_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"8,500",Nil,Nil,No,Construction of New Building of 100 Secondary Schools under RIDF-XXXI (2025-26) for Bishrampur HSS under Choraideo DTBD ( Package-54),Construction of New Building of 100 Secondary Schools under RIDF-XXXI (2025-26) for Bishrampur HSS under Choraideo DTBD ( Package-54),Please refer Tender documents. ,NA ,"4,12,18,190",Civil Works - Building,NA ,Tender,180.0,545.0,Choraideo,785690.0,"O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3 ","O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3 ",19-Nov-2025 11:30 AM ,"O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3",No ,No,1.0,SBI Bank,15-Nov-2025 03:00 PM,03-Dec-2025 04:00 PM,15-Nov-2025 03:00 PM,03-Dec-2025 02:00 PM,NA ,NA ,20-Nov-2025 02:00 PM,03-Dec-2025 02:00 PM,23-Dec-2025 01:35 PM,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,"CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3","O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3","8,24,364",Yes,percentage,2.0%,Nil,Nil,AOC,Technical,Summary,ABIDUR RAHMAN,03-Dec-2025 05:20 PM,technical_77310.pdf,1.0,287797.0,PABITRA SAIKIA,01-Dec-2025 04:14 PM,Rejected-AOC,not awarded,17-Jun-2026 02:30 PM,Finance,Summary,ABIDUR RAHMAN,23-Dec-2025 03:30 PM,finance_77310.pdf,BOQ Comparative Chart,Chief Engineer,Internal,,ABIDUR RAHMAN,17-Jun-2026 02:28 PM,finsummary_77310.pdf (1139.65 KB),17-Jun-2026,"INR 44,850,000",545.0,ABIDUR RAHMAN,17-Jun-2026 02:30 PM,BishrampurFWO.pdf (1140.00 KB),CE PWD(Bldg),Internal,,Chandana Basumatary,23-Dec-2025 01:33 PM,23-Dec-2025 01:35 PM,techsummary_77310.pdf (1204.13 KB),Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_48645_2,CE/TB-III(H_E)/40/2025/13 Dated 22-10-2025,Construction of New Building of 100 Secondary Schools under RIDF-XXXI (2025-26) for Bishrampur HSS under Choraideo DTBD ( Package-54),1.0,287770.0,SRI BIJAY KUMAR MORE,INR,"44,850,000",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,AOC,,,,,,2.0,287770.0,SRI BIJAY KUMAR MORE,27-Nov-2025 10:00 PM,Accepted-AOC,awarded,17-Jun-2026 02:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
