Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Finance,Summary,ABIDUR RAHMAN,07-Jan-2026 04:13 PM,finance_78889.pdf,BOQ Comparative Chart,1.0,290801.0,M/S. M.P. AGARWALLA,30-Dec-2025 04:57 PM,Accepted-AOC,awarded,23-Jun-2026 11:56 AM,Technical,Summary,ABIDUR RAHMAN,03-Jan-2026 05:35 PM,technical_78889.pdf,23-Jun-2026,"INR 44,800,000",545.0,ABIDUR RAHMAN,23-Jun-2026 11:56 AM,nogoraFWO.pdf (1107.00 KB),Chief Engineer,Internal,,ABIDUR RAHMAN,23-Jun-2026 11:53 AM,finsummary_78889.pdf (1107.29 KB),CE PWD(Bldg),Internal,,Chandana Basumatary,07-Jan-2026 03:42 PM,07-Jan-2026 03:45 PM,techsummary_78889.pdf (1449.27 KB),1.0,290801.0,M/S. M.P. AGARWALLA,INR,"44,800,000",Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_49667_1,CE/TB-III(H_E)/40/2025/23 Dated Guwahati the 18th December 2025,Construction of New Building of 100 Secondary Schools under RIDF-XXXI (2025-26) for for Nogora under Khumtai and Sarupathar TBD ( Package-64),AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,CE/TB-III(H_E)/40/2025/23 Dated Guwahati the 18th December 2025,2025_PWBNH_49667_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Construction of New Building of 100 Secondary Schools under RIDF-XXXI (2025-26) for for Nogora under Khumtai and Sarupathar TBD ( Package-64),Construction of New Building of 100 Secondary Schools under RIDF-XXXI (2025-26) for for Nogora under Khumtai and Sarupathar TBD ( Package-64),Please refer Tender documents. ,NA ,"4,12,18,190",Civil Works - Building,NA ,Tender,180.0,545.0,Khumtai,785619.0,NA ,NA ,NA ,"O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3",No ,No,"8,24,364",Yes,percentage,2.0%,Nil,Nil,"8,500",Nil,Nil,No,"CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3","O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3",1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,1.0,SBI Bank,26-Dec-2025 02:00 PM,03-Jan-2026 04:00 PM,26-Dec-2025 02:00 PM,03-Jan-2026 02:00 PM,NA ,NA ,26-Dec-2025 02:00 PM,03-Jan-2026 02:00 PM,07-Jan-2026 03:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,,,,,,,,,,,,AOC
