Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"Construction of New School Building of 100 Secondary School in 35 Districts of Assam under RDIF-XXXI (2025-26) for Lal Bahadur Shastri Bidyapith HS School, Dist Bongaigaon package no-6","Construction of New School Building of 100 Secondary School in 35 Districts of Assam under RDIF-XXXI (2025-26) for Lal Bahadur Shastri Bidyapith HS School, Dist Bongaigaon package no-6",Please refer Tender documents. ,NA ,"4,05,87,327",Civil Works - Building,NA ,Tender,180.0,545.0,Bongaigaon,783380.0,"O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3 ","O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3 ",13-Nov-2025 11:00 AM ,"O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3",No ,No,"8,11,747",Yes,percentage,2.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,1.0,SBI Bank,"8,500",Nil,Nil,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Tech-IV(H_E)/RIDF XXXI/01/2025/30 Dated Guwahati the 22nd Oct 2025,2025_PWBNH_48518_11,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3","O/O The CE (H_E) P.W. (H_E) Deptt Chandmari, Ghy-3",12-Nov-2025 09:00 AM,26-Nov-2025 04:00 PM,12-Nov-2025 09:00 AM,26-Nov-2025 03:00 PM,NA ,NA ,12-Nov-2025 09:00 AM,26-Nov-2025 03:00 PM,09-Dec-2025 04:05 PM,AOC,1.0,286945.0,GAJEN BARMAN,25-Nov-2025 06:40 PM,Accepted-AOC,L1,12-Jun-2026 01:36 PM,12-Jun-2026,"INR 34,985,250",545.0,Subrata Bora,12-Jun-2026 01:36 PM,GajenBarman.pdf (822.00 KB),CE PWD(Bldg),Internal,,Chandana Basumatary,09-Dec-2025 04:02 PM,09-Dec-2025 04:05 PM,techsummary_77137.pdf (1011.83 KB),Finance,Summary,ABIDUR RAHMAN,09-Dec-2025 05:07 PM,finance_77137.pdf,BOQ Comparative Chart,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_48518_11,Tech-IV(H_E)/RIDF XXXI/01/2025/30 Dated Guwahati the 22nd Oct 2025,"Construction of New School Building of 100 Secondary School in 35 Districts of Assam under RDIF-XXXI (2025-26) for Lal Bahadur Shastri Bidyapith HS School, Dist Bongaigaon package no-6",Technical,Summary,ABIDUR RAHMAN,26-Nov-2025 05:59 PM,technical_77137.pdf,Chief Engineer,Internal,,Subrata Bora,12-Jun-2026 01:31 PM,finsummary_77137.pdf (821.77 KB),1.0,286945.0,GAJEN BARMAN,INR,"34,985,250",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,287296.0,KUSHAN CHOUDHURY,26-Nov-2025 02:32 PM,Rejected-AOC,L3,12-Jun-2026 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,287199.0,M/S SUNRISE ENTERPRISE,26-Nov-2025 12:35 PM,Rejected-AOC,L4,12-Jun-2026 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,286751.0,Rudra Kumar Pathak,26-Nov-2025 02:45 PM,Rejected-AOC,L2,12-Jun-2026 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
