Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
13-Jan-2026 10:00 AM,02-Feb-2026 02:00 PM,13-Jan-2026 10:00 AM,28-Jan-2026 02:00 PM,13-Jan-2026 10:00 AM ,28-Jan-2026 02:00 PM ,13-Jan-2026 10:00 AM,28-Jan-2026 02:00 PM,12-Mar-2026 02:05 PM,1.0,SBI Bank,E.E. PWD B S P TRD,O/o the E.E. PWD B S P TRD,1.0,Fee/PreQual/Technical,.pdf,BID COST and BID SECURITY,1.0,Corrigendum,Other,,"1,00,000",Yes,fixed,,Nil,Nil,Public Works Roads Department,BSPTRD/TECH/PDNA/168/2025-26,2026_PWD_50168_16,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,BSPTRD/PDNA/2025-26/16,Recovery and Reconstruction of Hatirtari to Kharma road via Kohinoor MEM under PKG. No. AS-01-195 under NDRF (PDNA-2022) for the year 2025-26 (25-Pakabetbari LAC),Please refer Tender documents. ,NA ,"50,00,000",Civil Works – Roads,NA ,Tender,180.0,90.0,Barpeta Road,781315.0,NA ,NA ,NA ,O/o the E.E. PWD B S P TRD,No ,No,"1,000",Nil,Nil,No,AOC,RupjitNath,Internal,,Rubul Deka,12-Mar-2026 02:01 PM,12-Mar-2026 02:05 PM,techsummary_79898.pdf (616.10 KB),1,295280,BISWADEV DAS,27-Jan-2026 05:38 PM,Rejected-Finance,Higher financial quote than the L1 bidder.,26-Jun-2026 10:57 PM,26-Jun-2026,"INR 4,249,999.99",90.0,Rubul Deka,26-Jun-2026 11:00 PM,work_order.pdf (374.00 KB),Finance,Financial bids were opened,Rubul Deka,26-Jun-2026 10:51 PM,,BOQ Comparative Chart,1.0,295281.0,Yaminuz Zaman,INR,"4,249,999.99",Public Works Roads Department,2026_PWD_50168_16,BSPTRD/TECH/PDNA/168/2025-26,BSPTRD/PDNA/2025-26/16,"Executive Engineer, PWRD, BSPTRD",Internal,,Rubul Deka,26-Jun-2026 10:57 PM,finsummary_79898.pdf (147.84 KB),Technical,Technicallyqualified,Rubul Deka,12-Mar-2026 01:58 PM,technical_79898.pdf,AOC
,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,295292,M/s Sadia Enterprise,27-Jan-2026 06:07 PM,Rejected-Finance,Higher financial quote than the L1 bidder.,26-Jun-2026 10:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,.pdf,Technical Qualification Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,294892,Nayanjyoti Talukdar,26-Jan-2026 01:29 AM,Rejected-Finance,Higher financial quote than the L1 bidder.,26-Jun-2026 10:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,295290,SKYWAY INFRASTRUCTURE,27-Jan-2026 07:54 PM,Rejected-Finance,Higher financial quote than the L1 bidder.,26-Jun-2026 10:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,294685,SOFIQUL ISLAM,27-Jan-2026 07:46 PM,Rejected-Finance,Higher financial quote than the L1 bidder.,26-Jun-2026 10:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,295281,Yaminuz Zaman,28-Jan-2026 01:55 PM,Accepted-AOC,Lowest (L1) responsive bidder,26-Jun-2026 11:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
