Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
09-Jun-2026,"INR 11,320,807.48",365.0,Nayanjyoti Bhagawati,09-Jun-2026 03:09 PM,AOC.pdf (1194.00 KB),Works have been offered to the L1 bidder,Urban Development Department||Assam State Housing Board - UDD,2026_UDD_50659_1,ASHB/Tech/1362/2024/Pt-III/48 /128,"Establishment of Jyoti Bishnu Sanskritik Prakalpa at Tinkhong, Dibrugarh",Finance,Financial evaluation,Nayanjyoti Bhagawati,09-Jun-2026 02:57 PM,finance_80625.pdf,BOQ Comparative Chart,1,299379,GITISH CHETIA,24-Feb-2026 05:18 PM,Rejected-AOC,L2,09-Jun-2026 03:09 PM,Commissioner ASHB,Internal,All the tender evaluation committee members,Partha Pratim Sarma,11-Mar-2026 04:58 PM,12-Mar-2026 10:00 AM,techsummary_80625.pdf (223.12 KB),Technical,Technical bid opened. Evaluaion of technical bids under process.,Nayanjyoti Bhagawati,26-Feb-2026 11:23 AM,,Commissioner,Internal,Tender evaluation committee,Nayanjyoti Bhagawati,09-Jun-2026 03:07 PM,finsummary_80625.pdf (208.00 KB),1.0,299549.0,M/S SAMARTH ENTERPRISES,INR,"11,320,807.48",AOC,Urban Development Department||Assam State Housing Board - UDD,ASHB/Tech/1362/2024/Pt-III/48 /128,2026_UDD_50659_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"Commissioner, ASHB","Commissioner, ASHB",1.0,Fee/PreQual/Technical,.pdf,Fee ScreenShot,"5,000",Nil,Nil,Yes,03-Feb-2026 06:00 PM,26-Feb-2026 10:00 AM,05-Feb-2026 06:00 PM,25-Feb-2026 06:00 PM,NA ,NA ,05-Feb-2026 06:00 PM,25-Feb-2026 06:00 PM,12-Mar-2026 10:00 AM,"Establishment of Jyoti Bishnu Sanskritik Prakalpa at Tinkhong, Dibrugarh","Establishment of Jyoti Bishnu Sanskritik Prakalpa at Tinkhong, Dibrugarh",ASHB Registered ,ASHB ,"1,25,79,262",Civil Works - Building,Building ,Tender,180.0,365.0,Tingkhong,786612.0,Guwahati ,"Office of the Commissionere, ASHB ",10-Feb-2026 11:00 AM ,Guwahati,No ,No,"2,51,585",Yes,percentage,2.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,2,299549,M/S SAMARTH ENTERPRISES,25-Feb-2026 04:21 PM,Accepted-AOC,L1,09-Jun-2026 03:09 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,3,299412,Sr Pradip Kumar Das,24-Feb-2026 06:37 PM,Rejected-Technical,Not responsive,11-Mar-2026 04:58 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
