Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
Bibison Tokbi AFS DCF,Internal,,Debasish Dutta,02-Apr-2026 05:23 PM,06-Apr-2026 11:00 AM,techsummary_82399.pdf (88.64 KB),1,301810,RAJIV GOHAIN,23-Mar-2026 07:07 PM,Rejected-AOC,Rejected,03-Jun-2026 02:21 PM,Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Tinsukia Wildlife Division,2026_PCCF_51382_2,B-TWL/D-21/SOPD-G/NIT/2026/255,Construction of Iron Mechanized Boat (vessel),Technical,Admitted,Bibison Tokbi,30-Mar-2026 01:00 PM,,Bibison Tokbi AFS DCF,Internal,"Member Secretary - Debasish Dutta , Member- Pranjit Bhattacharya,",Debasish Dutta,13-Apr-2026 10:49 AM,finsummary_82399.pdf (88.64 KB),1.0,301895.0,SRI KESHAB SAIKIA,INR,"3,975,000",Finance,Admitted,Bibison Tokbi,06-Apr-2026 11:29 AM,,BOQ Comparative Chart,03-Jun-2026,"INR 3,975,000",90.0,Bibison Tokbi,03-Jun-2026 02:20 PM,Wo.pdf (1615.00 KB),AOC,1,Fee/PreQual/Technical,.pdf,Technical,"79,500",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Tinsukia Wildlife Division,B-TWL/D-21/SOPD-G/NIT/2026/255,2026_PCCF_51382_2,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,Construction of Iron Mechanized Boat (vessel),Construction of Iron Mechanized Boat (vessel),Please refer Tender documents. ,NA ,"39,75,000",Construction Works,NA ,Tender,90.0,NA ,Guijan,786147.0,DFO Office Borguri Tinsukia ,DFO Office Borguri Tinsukia ,23-Mar-2026 02:30 PM ,DFO Office Borguri Tinsukia,No ,No,500.0,Nil,Nil,Yes,14-Mar-2026 04:00 PM,30-Mar-2026 12:30 PM,15-Mar-2026 02:00 PM,27-Mar-2026 02:00 PM,NA ,NA ,15-Mar-2026 02:00 PM,27-Mar-2026 02:00 PM,06-Apr-2026 11:00 AM,DFO,DFO Office Borguri Tinsukia,AOC
,,,,,,,2,301895,SRI KESHAB SAIKIA,24-Mar-2026 08:48 AM,Accepted-AOC,Accepted,03-Jun-2026 02:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
