S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,"1,400",Nil,Nil,No,Tihu_PDNA_2025-26_96,"Recovery and Reconstruction of Sanimandal road (8th ,9th and 10th Km) under NDFR(PDNA-2022) for the year 2025-26.",Please refer Tender documents. ,NA ,"70,00,000",Civil Works – Roads,NA ,Tender,180.0,90.0,Nalbari,781335.0,NA ,NA ,NA ,"O/o the EE, PWRD, NDTRD, Nalbari",No ,No,Public Works Roads Department,Tech/NDTRD/NIT/1028/4360 dated 10.02.2026,2026_PWD_51027_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"1,40,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,BID_COST_BID_SECURITY,13-Feb-2026 10:30 AM,21-Feb-2026 10:30 AM,13-Feb-2026 10:30 AM,20-Feb-2026 02:00 PM,13-Feb-2026 10:30 AM ,20-Feb-2026 12:00 PM ,13-Feb-2026 10:30 AM,20-Feb-2026 02:00 PM,07-Mar-2026 09:00 AM,"EE, PWRD, NDTRD, Nalbari","O/o the EE, PWRD, NDTRD, Nalbari",AOC,Public Works Roads Department,2026_PWD_51027_3,Tech/NDTRD/NIT/1028/4360 dated 10.02.2026,Tihu_PDNA_2025-26_96,11-Jun-2026,"INR 5,250,053",90.0,Kashyap Ranjan Nath,11-Jun-2026 08:28 PM,WorkOrder96.pdf (549.00 KB),1.0,298686.0,APURBA BEZBARUAH,19-Feb-2026 10:19 PM,Rejected-Finance,Rejected by CE,11-Jun-2026 08:26 PM,Finance,Admitted,Kashyap Ranjan Nath,15-Mar-2026 01:25 PM,,BOQ Comparative Chart,1.0,298815.0,Md. Sarif Ali,INR,"5,250,053",Technical,Admitted,Jiban Jyoti Sarma,07-Mar-2026 08:48 AM,,EE,Internal,"EE, AE, JE",Kashyap Ranjan Nath,11-Jun-2026 08:26 PM,finsummary_81237.pdf (313.09 KB),EE,Internal,"EE, AE, JE",Jiban Jyoti Sarma,07-Mar-2026 08:50 AM,07-Mar-2026 09:00 AM,techsummary_81237.pdf (237.82 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING_DOCUMENTS,,,,,,,,,,,,AOC,,,,,,,,,,,2.0,298815.0,Md. Sarif Ali,19-Feb-2026 07:21 PM,Accepted-AOC,Awarded to L1 bidder.,11-Jun-2026 08:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL_QUALIFICATIONS,,,,,,,,,,,,AOC,,,,,,,,,,,3.0,298788.0,Nilkamal Barman,20-Feb-2026 12:35 PM,Rejected-Finance,Rejected by CE,11-Jun-2026 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,AOC,,,,,,,,,,,4.0,298327.0,Sri Rubul Bhatta,19-Feb-2026 08:17 PM,Rejected-Finance,Rejected by CE,11-Jun-2026 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
