Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,"2,340",Nil,Nil,No,06-Aug-2025 06:00 PM,14-Aug-2025 02:30 PM,06-Aug-2025 06:00 PM,14-Aug-2025 02:00 PM,06-Aug-2025 06:00 PM ,11-Aug-2025 12:00 PM ,06-Aug-2025 06:00 PM,14-Aug-2025 02:00 PM,20-Aug-2025 05:00 PM,BTR_SOPD_G_25_26_05 Construction of (1) road from Mahaliapara to Pub Ghogapara Road (2) RCC Box Slab Culverts at Babrikhat to Pakrital under SOPD-G for the year 2025-26.,BTR_SOPD_G_25_26_05 Construction of (1) road from Mahaliapara to Pub Ghogapara Road (2) RCC Box Slab Culverts at Babrikhat to Pakrital under SOPD-G for the year 2025-26.,Please refer Tender documents. ,NA ,"1,16,95,000",Civil Works – Roads,NA ,Tender,180.0,270.0,Bhergaon,784522.0,"O/O CE, PWRD,Chandmari,Guwahati-03 ","O/O CE, PWRD,Chandmari,Guwahati-03 ",11-Aug-2025 12:00 PM ,"O/O CE, PWRD,Chandmari,Guwahati-03",No ,No,"2,34,000",Yes,fixed,,Nil,Nil,Public Works Roads Department,CE/DEV/TB/122/2025-26/06 Dated. 04-08-2025,2025_PWD_46196_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"O/O CE, PWRD,Chandmari,Guwahati-03","O/O CE, PWRD,Chandmari,Guwahati-03",AOC,Public Works Roads Department,2025_PWD_46196_4,CE/DEV/TB/122/2025-26/06 Dated. 04-08-2025,BTR_SOPD_G_25_26_05 Construction of (1) road from Mahaliapara to Pub Ghogapara Road (2) RCC Box Slab Culverts at Babrikhat to Pakrital under SOPD-G for the year 2025-26.,30-Jun-2026,"INR 11,694,000",270.0,Manoj Kr. Nath,30-Jun-2026 12:55 PM,BTRS05A.pdf (479.00 KB),1.0,276570.0,M/S ZENITH INFRA,13-Aug-2025 04:47 PM,Accepted-AOC,Awarded,30-Jun-2026 12:55 PM,Finance,Admitted,Manoj Kr. Nath,30-Jun-2026 12:50 PM,,BOQ Comparative Chart,1.0,276570.0,M/S ZENITH INFRA,INR,"11,694,000","CE,PWRD",Internal,,Manoj Kr. Nath,30-Jun-2026 12:53 PM,finsummary_73645.pdf (593.44 KB),Technical,Admitted,Utpal Chakravarty,20-Aug-2025 02:47 PM,technical_73645.pdf,"CE (Roads), PWD, Assam",Internal,,Utpal Chakravarty,20-Aug-2025 02:48 PM,20-Aug-2025 05:00 PM,techsummary_73645.pdf (226.70 KB),AOC
,,.pdf,BIDDING DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,2.0,276581.0,Prasanna Das,13-Aug-2025 06:46 PM,Rejected-Finance,Rejected,30-Jun-2026 12:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,TECHNICAL QUALIFICATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
