S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,"45,489",Yes,percentage,2.0%,Nil,Nil,Renovation of Mazbat Anchalik AASAA Office with installation of Adivasi Jatiya Nayak Pradip Nag statue with beautification under SOPD Bodoland Welfare Department 2025-26. TN_108_10,Renovation of Mazbat Anchalik AASAA Office with installation of Adivasi Jatiya Nayak Pradip Nag statue with beautification under SOPD Bodoland Welfare Department 2025-26. TN_108_10,Refer to Tender Documents ,NA ,"22,74,452",Civil Works - Building,NA ,Tender,180.0,180.0,Kokrajhar,783370.0,NA ,NA ,NA ,Kokrajhar,No ,No,Sri J.M. Basumatary,"O/o the Addl. Chief Engineer-cum-Director, PWD, BTC, Kokrajhar.",1.0,Fee/PreQual/Technical,.pdf,Tender Documents,09-Feb-2026 09:00 AM,21-Feb-2026 02:00 PM,09-Feb-2026 09:00 AM,21-Feb-2026 12:30 PM,09-Feb-2026 10:00 AM ,21-Feb-2026 12:00 PM ,09-Feb-2026 10:00 AM,21-Feb-2026 12:30 PM,09-Mar-2026 11:55 AM,1.0,Corrigendum,Other,,500.0,Nil,Nil,No,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,No.ACE-133/PWD/G.79/2025-26/66,2026_BTC_50973_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Technical,abs,Jintu Uzir,07-Mar-2026 04:47 PM,technical_81109.pdf,Sri Jaga Mohan Basumatary,Internal,"Sri Jaga Mohan Basumatary, Sri Rabin Ch. Brahma, Smt. Khanthai Basumatary, Sri Jintu Uzir, Sri Arun Ch. Basumatary.",MILAN MAHILARY,06-Jun-2026 06:15 PM,finsummary_81109.pdf (589.25 KB),1.0,297168.0,KHAGEN CHANDRA MOCHAHARI,INR,"2,270,770.15",Sri J.M Basumatary,Internal,,Jintu Uzir,09-Mar-2026 11:52 AM,09-Mar-2026 11:55 AM,techsummary_81109.pdf (1937.72 KB),1.0,298717.0,JAGANNATH DAIMARI,20-Feb-2026 07:07 PM,Rejected-AOC,L3,06-Jun-2026 06:16 PM,Finance,Minutes of Financial,MILAN MAHILARY,06-Jun-2026 06:13 PM,finance_81109.pdf,BOQ Comparative Chart,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2026_BTC_50973_1,No.ACE-133/PWD/G.79/2025-26/66,Renovation of Mazbat Anchalik AASAA Office with installation of Adivasi Jatiya Nayak Pradip Nag statue with beautification under SOPD Bodoland Welfare Department 2025-26. TN_108_10,06-Jun-2026,"INR 2,270,770.15",180.0,MILAN MAHILARY,06-Jun-2026 06:16 PM,AOC.pdf (701.00 KB),L1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,297168.0,KHAGEN CHANDRA MOCHAHARI,19-Feb-2026 09:53 PM,Accepted-AOC,L1,06-Jun-2026 06:16 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,3.0,297187.0,REG-CON/PWDB/2023/7586948,20-Feb-2026 04:52 PM,Rejected-AOC,L2,06-Jun-2026 06:16 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
