Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
CE(EAP) PWRD,Internal,,Sanjita Bodo,01-Nov-2025 04:42 PM,03-Nov-2025 12:30 PM,techsummary_72008.pdf (720.19 KB),Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,2025_PWRDW_45485_7,CE/EAP/ARRBP01TENDERS2024/66A,Construction of Bridges in Nalbari district i) Br. No. 3/1 on Bagals Road over Satirkur Jaan ii) Br. No. 1/1 on Bangaon Gohain Kamal Ali on Dimlajaan,1.0,275382.0,JYOTI PRAKASH BAISHYA,INR,"15,487,296",1.0,275382.0,JYOTI PRAKASH BAISHYA,11-Aug-2025 01:07 PM,Accepted-AOC,Awarded Contract Bidder,23-Jun-2026 04:16 PM,Technical,bids opened,Sanjita Bodo,01-Nov-2025 04:39 PM,,Finance,Financial Bid Opened,Sanjita Bodo,04-Nov-2025 11:44 AM,,BOQ Comparative Chart,23-Jun-2026,"INR 15,487,296",720.0,Dibyajyoti Nath,23-Jun-2026 04:16 PM,Nalbari13.pdf (101.00 KB),"Chief Engineer,(EAP) PWRD,Assam",Internal,,Dibyajyoti Nath,23-Jun-2026 04:15 PM,finsummary_72008.pdf (101.07 KB),AOC,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,CE/EAP/ARRBP01TENDERS2024/66A,2025_PWRDW_45485_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"3,000",Nil,Nil,No,11-Jul-2025 09:00 AM,11-Aug-2025 02:30 PM,11-Jul-2025 09:00 AM,11-Aug-2025 02:00 PM,11-Jul-2025 09:00 AM ,18-Jul-2025 11:00 AM ,11-Jul-2025 09:00 AM,11-Aug-2025 02:00 PM,03-Nov-2025 12:30 PM,1.0,Fee/PreQual/Technical,.pdf,EMD details,1.0,SBI Bank,"3,35,600",Yes,fixed,,Nil,Nil,Construction of Bridges in Nalbari district i) Br. No. 3/1 on Bagals Road over Satirkur Jaan ii) Br. No. 1/1 on Bangaon Gohain Kamal Ali on Dimlajaan,CE/EAP/ARRBP/OCB/Bridges-2/Nalbari/13 Construction of Bridges in Nalbari district i) Br. No. 3/1 on Bagals Road over Satirkur Jaan ii) Br. No. 1/1 on Bangaon Gohain Kamal Ali on Dimlajaan,Please refer Tender documents. ,NA ,"1,67,81,000",Civil Works - Bridges,NA ,Tender,180.0,720.0,Nalbari,781335.0,"O/o the Chief Engineer (EAP), PWRD, Assam, Ghy-25 ","O/o the Chief Engineer (EAP), PWRD, Assam, Fatasil Ambari, Ghy-25 ",18-Jul-2025 11:00 AM ,"O/o the Chief Engineer (EAP), PWRD, Assam, Ghy-25",No ,No,"Chief Engineer (EAP), PWRD, Assam, Ghy-25","O/o the Chief Engineer (EAP), PWRD, Assam, Fatasil Ambari, Ghy-25",AOC
,,,,,,,,,,,,,,,,2.0,275240.0,M/S CHOUDHURY ENTERPRISE,08-Aug-2025 08:45 PM,Rejected-Finance,Rejected as L2,23-Jun-2026 04:15 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,ESMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3.0,275850.0,M/S SUNRISE ENTERPRISE,11-Aug-2025 01:14 PM,Rejected-Finance,Rejected as L3,23-Jun-2026 04:15 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Letter of Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Letter of Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
