Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
Director Design,Internal,,Jayanta Kumar Barman,09-Feb-2026 06:47 PM,09-Feb-2026 06:55 PM,techsummary_79785.pdf (233.04 KB),1,293314,Jay Agarwalla,18-Jan-2026 04:31 PM,Accepted-AOC,AWARDED,13-Jun-2026 03:49 PM,Department of Water Resources||Chief Engineer - DoWR,2026_DoWR_50113_1,GOLAGHAT/2025-26/PDNA/WORK/II,Restoration of breach like damages at B/Dyke from KRF Boundary to Diffalupathar.,Director Design,Internal,,Jayanta Kumar Barman,13-Jun-2026 03:37 PM,finsummary_79785.pdf (247.84 KB),Technical,All Bids are opened for Technical Evaluation,Jayanta Kumar Barman,09-Feb-2026 06:08 PM,,1.0,293314.0,Jay Agarwalla,INR,"11,320,856.75",13-Jun-2026,"INR 11,320,856.75",180.0,Jayanta Kumar Barman,13-Jun-2026 03:40 PM,FWO_Golaghat_KRF_Boundary_Diffalupathar.PDF (443.00 KB),Restoration of breach like damages at B/Dyke from KRF Boundary to Diffalupathar.,Finance,All Bids are opened for Financial Evaluation,Jayanta Kumar Barman,13-Jun-2026 03:35 PM,,BOQ Comparative Chart,AOC,Restoration of breach like damages at B/Dyke from KRF Boundary to Diffalupathar.,Restoration of breach like damages at B/Dyke from KRF Boundary to Diffalupathar.,Please refer Tender documents. ,NA ,"1,13,39,679",Civil Works,NA ,Tender,180.0,180.0,Golaghat,785621.0,NA ,NA ,NA ,Guwahati,No ,No,09-Jan-2026 09:00 AM,20-Jan-2026 03:00 PM,09-Jan-2026 09:00 AM,20-Jan-2026 02:00 PM,NA ,NA ,16-Jan-2026 10:00 AM,20-Jan-2026 02:00 PM,09-Feb-2026 06:55 PM,Department of Water Resources||Chief Engineer - DoWR,GOLAGHAT/2025-26/PDNA/WORK/II,2026_DoWR_50113_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"2,26,794",Yes,percentage,2.0%,Nil,Nil,"2,000",Nil,Nil,No,"Chief Engineer, WRD, Assam","O/o the Chief Engineer, WRD, Assam, AWC Basistha, Ghy 29",1,Fee/PreQual/Technical,.pdf,TECHNICAL BID,AOC
,,,,,,,2,293319,Nirmal Kumar Agarwalla,18-Jan-2026 04:37 PM,Rejected-AOC,Not Qualified for AOC,13-Jun-2026 03:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL BID,AOC
